question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTION 146,"The percussion instrument known as a triangle consists of a thin steel bar, bent into a shape that resembles a triangle, with an opening and a rod, as shown in Figure 1. enemo021 Image description: Figure 1 shows the musical instrument called a triangle. Figure 2 is an equilateral triangle with a height (h) of 8 centimeters.  A promotional gifts company hires a foundry to produce miniatures of this type of instrument. The foundry initially produces pieces in the shape of an equilateral triangle with a height of h, as shown in Figure 2. After this process, each piece is heated, deforming the corners, and cut at one of the vertices, giving rise to the miniature. Assume that there are no material losses in the production process, so that the length of the bar used is equal to the perimeter of the equilateral triangle shown in Figure 2. Take 1.7 as an approximate value for the square root of three. Under these conditions, the value that comes closest to the length of the bar, in centimeters, is","  27,18."," 9,07.","20,40.","13,60.","36,24.",2021,146,MT,A,english,"['D', 'A', 'C', 'B', 'E']"
QUESTION 147,"A person has bought a mug to drink soup from, as shown in the illustration. Image description: Image of a mug with a heart-shaped handle. The top of the mug is a circle with a diameter of D, the base is a circle with a diameter of and the height is identified by the letter h. The top and bottom of the mug are parallel. E l It is known that 1 cubic centimeter is equal to 1 milliliter and that the top of the mug is a circle of diameter (D) measuring 10 centimeters, and the base is a circle of diameter (d) measuring 8 centimeters. You also know that the height (h) of this mug measures 12 centimeters (the distance between the center of the top and bottom circumferences). Use 3 as an approximation for pi. What is the volume capacity, in milliliters, of this mug?",216,2928,732,2196,408,2021,147,MT,C,english,"['A', 'E', 'C', 'D', 'B']"
QUESTION 148,"A store owner wants to use magnetized cards to advertise his store. The company that will provide the service tells him that the cost of making the card is 0.01 real per square centimeter and that it offers models with the following useful sides for printing: * an equilateral triangle with sides of 12 centimeters; * a square with sides of 8 centimeters; * a rectangle with sides of 11 centimeters and 8 centimeters; * a regular hexagon with sides of 6 centimeters; * a circle with a diameter of 10 centimeters. The store owner is willing to pay a maximum of 0.80 reais per card. Within this price limit, he will choose the model with the largest printing area. Use 3 as an approximation for pi and use 1.7 as an approximation for the square root of 3. Under these conditions, the model to be chosen has a printable face of",rectangle,hexágono, square, triangle.,circle,2021,148,MT,E,english,"['C', 'D', 'B', 'A', 'E']"
QUESTION 149,"The Newton-Laplace relation states that the volumetric modulus of a fluid is directly proportional to the square of the speed of sound (in meters per second) in the fluid and its density (in kilograms per cubic meter), with a dimensionless proportionality constant. In this relationship, the appropriate unit of measurement for the volumetric modulus is","kilogram, times meter to the minus five, times second to the minus two.","kilogram, times meter to the minus one, times second to the minus two."," kilogram, times meter to the minus two, times second to the minus one.","kilogram to the minus one, times meter to the minus five, times second to the minus two.","kilogram to the minus one, times meter to the minus one, times second to the minus two.",2021,149,MT,B,english,"['C', 'B', 'A', 'E', 'D']"
QUESTION 150,"A person wants to travel with an airline that checks a suitcase weighing up to 10 kilograms free of charge. On two trips, this person used the same suitcase and got 10 kilograms with the following combinations of items: Image description: The table shows the following information: On trip 1, there are 12 shirts, 4 pants and 3 shoes. On trip 2, there are 18 shirts, 3 pants and 2 shoes. To be sure that her luggage will have a mass of 10 kilograms, she decides to take this suitcase with two pants, one shoe and the maximum number of T-shirts, assuming that items of the same type have the same mass. What is the maximum number of T-shirts this person can take?",22,24,26,39,33,2021,150,MT,B,english,"['A', 'B', 'C', 'E', 'D']"
QUESTION 151,"A car has an average performance of 16 kilometers per liter. An engineer has developed a new combustion engine that saves 0.1 liters of fuel every 20 kilometers compared to the previous engine. The value of the average performance of the car with the new engine, in kilometers per liter, expressed to one decimal place, is","15,9","16,4","17,4","18,0","16,1",2021,151,MT,C,english,"['A', 'C', 'D', 'E', 'B']"
QUESTION 152,"The project for a container, in the shape of a rectangular parallelepiped, called for the two sides (internal and external) of each of the four walls to be painted with acrylic paint and the internal floor to be painted with epoxy paint. The builder had asked five different suppliers for quotes for the necessary paints, but before starting the work, he decided to change the original project, altering the length and width to double what was originally planned, while keeping the height unchanged. When he asked the suppliers for new quotes for the new dimensions, each one gave a different answer about the new quantities of paint needed. Compared to the original project, the new quantities of paint needed were as follows: * Supplier 1: ""Twice as much, both for the walls and the floor."" * Supplier 2: ""Twice as much for the walls and four times as much for the floor."" * Fomer 3: ""Four times for both the walls and the floor."" * Fomer 4: ""Four times for the walls and twice for the floor."" * Supplier 5: ""Eight times for the walls and four times for the floor."" By analyzing the suppliers' information, the builder will provide the right amount of material. Consider the container's access door as part of one of the walls. enemoZ1 Which supplier has provided the right information and should be chosen by the builder to purchase the material?",2,5,4,3,1,2021,152,MT,A,english,"['B', 'E', 'D', 'C', 'A']"
QUESTION 153,"A village with 100 inhabitants is experiencing a prolonged drought and the local authorities decide to commission the construction of a reservoir. The reservoir should be in the shape of a straight circular cylinder, with an internal diameter of 5 meters, and should meet the population's demand for water for a period of exactly seven consecutive days. On the eighth day, the empty reservoir is completely refilled by water tankers. Consider that the average daily consumption per inhabitant is 120 liters of water. Use 3 as an approximation for pi. Under these conditions, the reservoir should be built with a minimum internal height, in meters, equal to","4,48","5,60","1,12","4,35","3,10",2021,153,MT,A,english,"['D', 'E', 'A', 'C', 'B']"
QUESTION 154,"The table shows the relationship between the price of a product (R) and its respective tax due (1). Image description: The table shows the tax due (/) on the price (R) of the product: Product with price (R) less than or equal to 5 thousand has tax due (/) exempt. A product with a price (R) greater than 5,000 and less than or equal to 10,000 has a tax due (/) equal to 10 percent of (R minus 5,000). A product with a price (R) greater than 10,000 and less than or equal to 15,000 has a tax due (/) equal to 500 plus 30 percent of (R minus 10,000). The graph that best represents this relationship is","Image description: The graph shows on the horizontal axis the price (R) of the product: 0, 5,000, 10,000 and 15,000, and on the vertical axis the tax due (I): 0, 500 and 2,000. The segment of the graph is linearly increasing, starting at the point (5 000, 0), passing through the point (10 000, 500) and
ends at point (15,000, 1,000).","Image description: The graph shows on the horizontal axis the price (R) of the product: 0, 5,000, 10,000 and 15,000, and on the vertical axis the tax due (I): 0, 500 and 2,000. The graph is made up of three segments parallel to the R axis. The first segment starts at the point (0, 0) and ends
closed at the point (5 000, 0). The second segment starts open at the point (5 000, 500) and ends closed at the point (10 000, 500). The third segment starts open at point (10,000, 2,000) and ends closed at point (15,000, 2,000).","Image description: The graph shows on the horizontal axis the price (R) of the product: 0, 5,000, 10,000 and 15,000, and on the vertical axis the tax due (I): 0, 500 and 2,000. The segment of the graph starts at point (0, 0), remains constant up to point (5,000, 0), from this point continues to increase linearly up to point (10,000, 500) and continues to increase linearly, but more steeply up to point (15,000, 2,000).","Image description: The graph shows the price (R) of the product on the horizontal axis: 0, 5,000, 10,000 and 15,000, and the tax due (/) on the vertical axis: 0, 500 and 1,000. The segment of the graph starts at point (0, 0), remains constant until point (5,000, 0), from which point it increases linearly until point (15,000, 1,000), passing through point (10,000, 500).","Image description: The graph shows on the horizontal axis the price (R) of the product: 0, 5,000, 10,000 and 15,000, and on the vertical axis the tax due (I): 0, 500 and 2,000. The segment of the graph is linearly increasing, starting at point (0, 0), passing through point (10 000, 500) and ending at point (15 000 ,1 000).",2021,154,MT,C,english,"['E', 'D', 'A', 'B', 'C']"
QUESTION 155,"The manager of a theater realized that, with a ticket price of 20 reais, a show could attract 200 people and that, for every 1 real reduction in the price of the ticket, the number of people increased by 40. He knows that the theater owners will only work with ticket prices numbered from O to 7,000 with an integer interval, due to the difficulty of making the tickets available. The graph is constructed with points, the first point is change, and he wants to convince them to reduce the price of the ticket at (0, 4,000), with a non-continuous interval. Thus, it will show a graph of the discount collection from one to one, increasing linearly as a function of the value of the discount on the current ticket price. in relation to the collection, and ends at point (20, 5 500). The graph that most closely resembles the one to be drawn up by the administrator is O .  O MT - 2nd day | Booklet 11 - ORANGE LEDOR - 1st Application O . O * 02112 5 LL A2ZÕS3 x","Image description: In the graph, on the horizontal axis is the discount numbered from 0 to 23, and on the vertical axis is the collection numbered from 0 to 7,000 with an interval of 500 between the numbers. The graph is constructed with points, the first point is at (0, 4000), it continues with a non-continuous interval of discount one by one, increasing linearly in relation to the collection, and ends at point (20, 5500)","Image description: In the graph, on the horizontal axis is the discount numbered from 0 to 23, and on the vertical axis is the collection numbered from 0 to 7,000 with an interval of 500 between the numbers. The graph is a descending segment starting at point (0, 4 000) and ending at point (20, approximately 3 500).  ","Image description: In the graph, on the horizontal axis is the discount numbered from 0 to 23, and on the vertical axis is the collection numbered from 0 to 7,000 with an interval of 500 between the numbers. The graph is constructed with points, the first point is at (0, 4 000), it continues in the shape of part of a parabola, not continuous, with concavity downwards with the highest point at approximately (7, 6 000) and ends at the point (20, 0).","Image description: In the graph, on the horizontal axis is the discount numbered from 0 to 23, and on the vertical axis is the collection numbered from 0 to 7,000 with an interval of 500 between the numbers. The graph is an increasing segment that starts at point (0, 4 000) and ends at point (20, approximately 5 500)","Image description: In the graph, on the horizontal axis is the discount numbered from 0 to 23, and on the vertical axis is the collection numbered from 0 to 7,000 with an interval of 500 between the numbers. The graph is part of a parabola with downward concavity that starts at point (0, 4,000), its highest point is approximately (8, 6,000) and ends at point (20, 0).",2021,155,MT,C,english,"['B', 'C', 'E', 'A', 'D']"
QUESTION 156,"A construction company, intending to invest in building properties in a metropolis with five major regions, carried out a survey on the number of families moving from one region to another, in order to determine which region was the destination of the largest influx of families, without taking into account the number of families leaving the region. The survey values are arranged in a matrix A is equal to, at index i and j, where i and j belong to the set formed by the numbers open keys 1,2,3,4and 5 close keys, where the element at index / and j corresponds to the total number of families (in tens) that moved from region | to region j during a certain period, and the element at index 1 and | is considered null, since only moves between different regions are considered. The matrix with the survey data is shown below. Image description: A is equal to a matrix made up of five rows and five columns with the following values: First row: 0,4,2,2 and 5; Second row: 0,0,6,2 and 3; Third row: 2,2,0,3 and 0; Fourth row: 1,0,2,0 and 4; Fifth row: 1,2,0,4 and 0. Which region was selected for the construction company's investment?",1,4,3,2,5,2021,156,MT,E,english,"['A', 'D', 'C', 'B', 'E']"
QUESTION 157,"To fly between two cities 2,000 kilometers apart, an airline used a model A aircraft capable of carrying up to 200 passengers. When one of these aircraft is full of passengers, fuel consumption is 0.02 liters per kilometer per passenger. This company decided to replace aircraft model A with aircraft model B, which is capable of carrying 10 percent more passengers than model A, but consumes 10 percent less fuel per kilometer and per passenger. The amount of fuel consumed by aircraft model B compared to aircraft model A on a full flight between the two cities is",1 percent higher.,1 percent less.,11 percent higher.,10 percent lower., same.,2021,157,MT,B,english,"['D', 'B', 'E', 'A', 'C']"
QUESTION 158,"In a motor race, cars can make pit stops to change tires. During these changes, the work is done by a group of three people on each tire. Consider that the groups start work at the same time, work at the same speed and each group works on a single tire. With all four groups complete, it takes 4 seconds for the change to take place. The time taken by a group to change a tire is inversely proportional to the number of people working on it. At one of these stops, one of the workers fell ill, was unable to take part in the change and was not replaced, so that one of the four changing groups was reduced. enem2021 At this particular stop, with one of the groups reduced, what was the time taken, in seconds, to change the four tires""?","5,7","5,0","4,5","4,4","6,0",2021,158,MT,E,english,"['B', 'C', 'D', 'E', 'A']"
QUESTION 159,"A nutritionist found that his client's daily diet was lacking 800 milligrams of mineral A, 1,000 milligrams of mineral B and 1,200 milligrams of mineral C. He therefore recommended buying food supplements to supply these minerals. He therefore recommended buying food supplements that provide the missing minerals and said that it would be fine if he consumed more of these minerals than recommended. The customer found five supplements, sold in sachets, the prices and quantities of which are shown below: * Supplement 1: contains 50 milligrams of the mineral, 100 milligrams of mineral B and 200 milligrams of mineral C and costs 2 reais; Supplement 2: contains 800 milligrams of mineral A, 250 milligrams of mineral B and 200 milligrams of mineral C and costs 3 reais; Supplement 3: Contains 250 milligrams of mineral A, 1,000 milligrams of mineral B and 300 milligrams of mineral C and costs 5 reais; Supplement 4: Contains 600 milligrams of mineral A, 500 milligrams of mineral B and 1,000 milligrams of mineral C and costs 6 reais; Supplement 5: Contains 400 milligrams of mineral A, 800 milligrams of mineral B and 1,200 milligrams of mineral C and costs 8 reais. The customer decided to buy sachets of a single supplement which would cost him less money and still make up for the lack of minerals indicated by the nutritionist, even if he consumed some of them in excess of his needs. enemo0271 Under these conditions, the customer should buy sachets of the supplement",4,1,2,3,5,2021,159,MT,A,english,"['D', 'A', 'B', 'C', 'E']"
QUESTION 160,"An athlete produces his own meal at a fixed cost of ten reais. It consists of four hundred grams of chicken, six hundred grams of sweet potato and a vegetable. Currently, the prices of the products for this meal are: enem2021 Image description: The table shows the prices of the following meals: Chicken (kilogram): 12.50 reais; Sweet potato (kilogram): 5 reais; Vegetables (unit): 2 reais. In relation to these prices, there will be a 50 percent increase in the price of the kilogram of sweet potatoes, and the other prices will remain unchanged. The athlete wants to maintain the cost of the meal, the amount of sweet potato and the vegetable. Therefore, he will have to reduce the amount of chicken. What percentage reduction must the amount of chicken be in order for the athlete to achieve his goal?  ",30,"12,5",70,28,50,2021,160,MT,A,english,"['C', 'A', 'E', 'B', 'D']"
QUESTION 161,"A spring is released from its extended position as shown in the figure. The figure on the right shows the graph of the position P (in centimeters) of the mass m as a function of time t (in seconds) in a Cartesian coordinate system. This periodic movement is described by an expression of the type P of t equals plus or minus A cosine of omega t or P of t equals plus or minus 4 sine of omega t, where A greater than zero is the amplitude of maximum displacement and omega is the frequency, which is related to the period T by the formula omega equals two pi over T. Consider the absence of any dissipative forces. Image description: The image consists of a figure next to a graph. The figure shows two springs with mass (Mm). The first spring is in an equilibrium position, its height relative to position (P) equal to zero on the graph. The second spring is extended and its height relative to position (P) is minus three on the graph. On the graph, the horizontal axis represents time (t) and the vertical axis represents the position (P) of the mass. This graph is represented by a sinuous line starting at the point (0, -3). The winding line of the graph curves. At the highest points, the curve reaches a value of (P) equal to positive three at the instants: pi over two, three pi over two and five pi over two. At the lowest points, the curve reaches a value of (P) equal to negative three at the instants: zero, pi, two pi and three pi.  The algebraic expression that represents the positions P(t) of mass m over time on the graph is", minus 6 cosine of 2t.,6 minus 3 cosine of 2t., 3 cosine of 2t., minus 3 breast of 2t., 6 sine of 2t.,2021,161,MT,B,english,"['D', 'A', 'C', 'B', 'E']"
QUESTION 162,"A coding system based on numerical values is used to communicate between two ships. To do this, the triangle and star operations are considered, defined over the set of real numbers by x triangle y is equal to (x squared) plus xy, minus (y squared) and x star y is equal to xy plus x. The ship wishing to send a message must provide an input value b, which will generate an output value, to be sent to the receiving ship, given by the sum of the two largest solutions of the equation (a triangle b) star (b triangle a) equals zero. Each possible input and output value represents a different message already known to the two ships. One ship wants to send the other the message ""ATTENTION"". To do this, it must use the input value b is equal to 1. In this way, the value received by the receiving ship will be OQ O OOG MT - 2nd day | Booklet 11 - ORANGE LEDOR - 1st Application",Fraction with numerator 3 plus square root of 5 and denominator 2., Square root of 1.,Square root of 5.,Square root of 3., Fraction with numerator minus 1 plus square root of 5 and denominator 2.,2021,162,MT,A,english,"['E', 'C', 'A', 'B', 'D']"
QUESTION 163,"A Brazilian theme park has built a miniature replica of Liechtenstein Castle. The original castle, shown in the image, is located in Germany and was rebuilt between 1840 and 1842 after two wars destroyed it. en Image description: Photograph of a castle with a bridge at its entrance.  The castle has a bridge 38.4 meters long and 1.68 meters wide. The craftsman who worked for the park produced a scale replica of the castle. The length and width of the bridge were 160 centimeters and 7 centimeters respectively. The scale used to make the replica is",1 to 4.2,1 for 2.4,1 for 24,1 to 576,1 for 240,2021,163,MT,C,english,"['D', 'E', 'C', 'A', 'B']"
QUESTION 164,"Medical demography is the study of the population of doctors in Brazil in both quantitative and qualitative terms, and one of its aims is to make projections about the need to train new doctors. One of these studies generated a set of data on the evolution of the number of doctors and the Brazilian population over several decades. The table shows some of this data. enemoZ1 Image description: The table shows the number of doctors and the Brazilian population (in thousands) in 1990, 2000 and 2010. In 1990, there were 219,000 doctors for a population (in thousands) of 147,000. In 2000, there were 292,000 doctors for a population (in thousands) of 170,000. In 2010, there were 365,000 doctors for a population (in thousands) of 191,000. According to a statistical projection, the variation in the number of doctors and that of the Brazilian population from 2010 to 2020 will be the average between the variation from 1990 to 2000 and that from 2000 to 2010. With the result of this projection, the number of doctors per thousand inhabitants in 2020 is determined. The number, to two decimal places, closest to the number of doctors per thousand inhabitants in 2020 would be","2,06","1,71","0,17","0,49","3,92",2021,164,MT,A,english,"['D', 'C', 'A', 'B', 'E']"
QUESTION 165,"A company's revenue at the end of a month is the money raised by selling goods or providing services that month, and its expenses are all the money used to pay salaries, water and electricity bills, taxes and so on. The monthly profit obtained at the end of the month is the difference between the income and expenditure recorded for the month. The graph shows a company's income and expenses, in millions of reals, at the end of the first five months of a given year. Image description: The graph shows the income and expenditure figures for the months of January to May. The horizontal axis shows the months and the vertical axis shows the figures for income and expenditure. The graph showing income starts in January, with income of 10; it continues to grow until February, with income of 20; it decreases until March, with income of 15; it grows again through April, with income of 20; and ends in May, with income of 28. The graph showing expenses begins in January with 5; it continues to rise until February with 10; it remains at 10 until March; it rises again through April with 15; and ends in May with 25.  The forecast for the coming months is that the monthly profit will not be lower than the highest profit obtained until May. Under these conditions, the monthly profit for the next few months should be greater than or equal to that for the month of",May,April,January,February,March,2021,165,MT,D,english,"['E', 'D', 'A', 'B', 'C']"
QUESTION 166,"Depression is characterized by an imbalance in brain chemistry. A depressed person's neurons do not respond well to neurotransmitter stimuli. The drugs that combat depression aim to restore brain chemistry. With the gradual increase in cases of depression, the sale of these drugs is on the rise, as illustrated in the graph. Image description: The graph shows sales in millions from 2005 to 2009. The horizontal axis shows the years and the vertical axis shows the volume of sales. The graph is ascending, starting in 2005, with a sales volume of 236 million, and passing through the points: 2006, with a sales volume of 294 million; 2007, with a sales volume of 370 million; 2008, with a sales volume of 465 million; and ending in 2009, with a sales volume of 519.2 million.  From 2005 to 2009, the percentage increase in sales volume was","283,2",220,"54,5","45,4",120,2021,166,MT,E,english,"['E', 'D', 'B', 'A', 'C']"
QUESTION 167,"A couple is planning to buy a two-bedroom apartment in a neighborhood of a city and has consulted the website of a real estate broker, finding 105 two-bedroom apartments for sale in the desired neighborhood. They used an application from the realtor to generate the price distribution of the set of selected properties. The graph illustrates the frequency distribution of the sale prices of the apartments on this list (in 1,000 reais), in which the price ranges are given by an interval open at 300 and closed at 400; an interval open at 400 and closed at 500; an interval open at 500 and closed at 600; an interval open at 600 and closed at 700; an interval open at 700 and closed at 800; an interval open at 800 and closed at 900; an interval open at 900 and closed at 1,000; an interval open at 1,000 and closed at 1,100; an interval open at 1,100 and closed at 1,200; and an interval open at 1,200 and closed at 1,300. The same broker advertises that around 50 percent of the two-bedroom apartments in this neighborhood, published on its website, have a sale price of less than 550,000 reais. However, the couple felt that this last piece of information was not compatible with the graph they had obtained. Image description: The Price Distribution graph shows the number of properties by price (in thousand reais). The horizontal axis shows the prices (in thousand reais), and the vertical axis, the number of properties: Five properties are priced between 300 and 400 thousand reais. Ten properties are priced between 400 and 500 thousand reais. Five properties are priced between 500 and 600 thousand reais. Fifteen properties are priced between 600 and 700 thousand reais. Twenty properties are priced between 700 and 800 thousand reais. Fifteen properties are priced between 800 and 900 thousand reais. Fifteen properties are priced between 900,000 and 1 million reais. Ten properties are priced between 1 million and 1.1 million reais. Five properties are priced between 1 million 100 thousand and 1 million 200 thousand reais. Five properties are priced between 1 million 200 thousand and 1 million 300 thousand reais.      Based on the graph obtained, the lowest price, p (in thousand reais), for which at least 50 percent of the apartments have a price lower than p is",1000,700,600,900,800,2021,167,MT,E,english,"['E', 'B', 'A', 'D', 'C']"
