,human_A_0_25,human_B_0_25,human_C_0_25,human_D_0_25,human_E_0_25,human_entropy_0_25,human_item_id,human_accuracy_0_25,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_25_50,human_B_25_50,human_C_25_50,human_D_25_50,human_E_25_50,human_entropy_25_50,human_item_id,human_accuracy_25_50,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_50_75,human_B_50_75,human_C_50_75,human_D_50_75,human_E_50_75,human_entropy_50_75,human_item_id,human_accuracy_50_75,SG_AREA,TX_GABARITO,IN_ITEM_ABAN,CO_PROVA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL,human_A_75_100,human_B_75_100,human_C_75_100,human_D_75_100,human_E_75_100,human_entropy_75_100,human_item_id,CORRECT_OPTION_HUMAN,human_accuracy_75_100,CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,TP_VERSAO_DIGITAL
10,0.21019282769912045,0.18147655159744358,0.1914482865310674,0.273536227306568,0.14334610686580057,1.5870871696456272,11,0.1914482865310674,CH,C,0,574,1,,0.17969009497089602,0.19244102613715153,0.21656589109788935,0.28986117157645236,0.12144181621761073,1.5718824130375815,11,0.21656589109788935,CH,C,0,574,1,,0.11459438634229346,0.1760251707614637,0.3767074139771569,0.23379110515374552,0.09888192376534044,1.4903757832322022,11,0.3767074139771569,CH,C,0,574,1,,0.02461286217464456,0.05242387123526636,0.8074661557257633,0.07922920370432154,0.036267907160004255,0.7395969052515426,11,C,0.8074661557257633,56,CH,38675,C,16,0,,3.98011,0.78922,0.18995,LARANJA,574,,1,
11,0.191782589203642,0.2875706743127699,0.18688336359736687,0.1977171350334947,0.13604623785272651,1.5804207549056701,12,0.1977171350334947,CH,D,0,574,1,,0.10224685034544598,0.23450976344529956,0.10942025713308863,0.48024248953340604,0.07358063954275983,1.3595986352645641,12,0.48024248953340604,CH,D,0,574,1,,0.04827225332579999,0.16547299553135755,0.056337960347218656,0.6991595613539473,0.030757229441676512,0.963333177264005,12,0.6991595613539473,CH,D,0,574,1,,0.013068063559247979,0.08322251297670627,0.020974043409803352,0.8725828054471184,0.010152574607123961,0.5101799498967461,12,D,0.8725828054471184,57,CH,111945,D,18,0,,1.68186,0.1343,0.17621,LARANJA,574,,1,
12,0.4098901399785144,0.14314176146475735,0.15404079042521837,0.18542683702674104,0.10750047110476887,1.4841781753060668,13,0.14314176146475735,CH,B,0,574,1,,0.49776350720755136,0.12616237179456183,0.11777411342201934,0.16475093932697282,0.09354906824889465,1.379093299551365,13,0.12616237179456183,CH,B,0,574,1,,0.5388073908444317,0.12201859749882421,0.10992364206636736,0.13646512688065723,0.09278524270971947,1.3249706902140848,13,0.12201859749882421,CH,B,0,574,1,,0.5285410447405317,0.15306774504287118,0.16613733400731845,0.0693235033238276,0.08293037288545115,1.314010436805089,13,B,0.15306774504287118,58,CH,97979,B,30,0,,1.63948,3.22867,0.14221,LARANJA,574,,1,
13,0.1992360403143591,0.18959137190125305,0.23238505116723232,0.20597391955194796,0.17281361706520756,1.6046438517613966,14,0.20597391955194796,CH,D,0,574,1,,0.1892051543596431,0.147166199692701,0.25617180338028894,0.24202701132358068,0.16542983124378624,1.5869009062142487,14,0.24202701132358068,CH,D,0,574,1,,0.161888801768683,0.09457505334327361,0.28758451374071314,0.32128557289390475,0.13466605825342554,1.5110109014869977,14,0.32128557289390475,CH,D,0,574,1,,0.10328600431477851,0.02732587070608791,0.17162611824146543,0.6490768695121312,0.048685137225537,1.0630153507869047,14,D,0.6490768695121312,59,CH,111815,D,2,0,,2.05053,0.95988,0.14344,LARANJA,574,,1,
14,0.2098064000206369,0.15723388064129187,0.3061581818885349,0.19018037946111876,0.13662115798841754,1.56850690469405,15,0.13662115798841754,CH,E,0,574,1,,0.22366512822415555,0.11940002355252778,0.36259439159465134,0.14272025243147585,0.1516202041971895,1.5204317774857652,15,0.1516202041971895,CH,E,0,574,1,,0.2961811116590711,0.09828741982069393,0.3364534923880863,0.088266713359282,0.18081126277286666,1.4783983987067746,15,0.18081126277286666,CH,E,0,574,1,,0.34175641429221,0.07878712721745794,0.1696460652542346,0.02740283567519786,0.3824075575608996,1.3342540429965881,15,E,0.3824075575608996,60,CH,84269,E,12,0,,2.31975,1.58949,0.11892,LARANJA,574,,1,
15,0.2645522442219208,0.22461088380299293,0.1632183389000079,0.2076108886412422,0.14000764443383615,1.5847167218909806,16,0.14000764443383615,CH,E,0,574,1,,0.24629041810356653,0.23654343619841886,0.12328318371285779,0.22606058943420707,0.16782237255094976,1.5798635620500954,16,0.16782237255094976,CH,E,0,574,1,,0.21723514523321683,0.25992848820858944,0.09695713310031738,0.19031939255152464,0.23555984090635168,1.5644514545113386,16,0.23555984090635168,CH,E,0,574,1,,0.14181011168029528,0.22141334436348595,0.06722294695981418,0.10528015527060995,0.46427344172579466,1.3855354654079939,16,E,0.46427344172579466,61,CH,35686,E,7,0,,1.92473,1.50185,0.12074,LARANJA,574,,1,
16,0.20041440733633004,0.29471059105369585,0.19550076634767713,0.1599364382220734,0.14943779704022359,1.578523016364763,17,0.29471059105369585,CH,B,0,574,1,,0.1935198546050869,0.3368745904311811,0.15513256310184423,0.13310865558127297,0.18136433628061477,1.5515117683223951,17,0.3368745904311811,CH,B,0,574,1,,0.19864396860258343,0.4017833886957724,0.10441634697939746,0.1005447278129532,0.1946115679092935,1.4728316576569138,17,0.4017833886957724,CH,B,0,574,1,,0.14519658473315245,0.6166561895743649,0.03451074631378759,0.04048348465437531,0.16315299472431985,1.1201116295824234,17,B,0.6166561895743649,62,CH,98153,B,21,0,,2.17784,1.21931,0.26503,LARANJA,574,,1,
17,0.161469653500256,0.24803502026963933,0.19929450707263904,0.17336257055734264,0.217838248600123,1.5974744941750056,18,0.17336257055734264,CH,D,0,574,1,,0.11825215602040882,0.32217427482245486,0.1780627745418658,0.18963626629512806,0.19187452832014243,1.5567106080966624,18,0.18963626629512806,CH,D,0,574,1,,0.08216479834845272,0.38509562054224306,0.15329627197875847,0.2670071003048492,0.11243620882569659,1.4585962649463542,18,0.2670071003048492,CH,D,0,574,1,,0.0336087453921444,0.2494613575695945,0.06481187237828906,0.6309028219143257,0.02121520274564637,1.010079891946251,18,D,0.6309028219143257,63,CH,45217,D,22,0,,3.55293,1.2341,0.18404,LARANJA,574,,1,
18,0.24160760234012352,0.19868815163433234,0.17124277573064411,0.21154884145840416,0.17691262883649586,1.6014893906008651,19,0.17691262883649586,CH,E,0,574,1,,0.2741724974066181,0.17226186462143078,0.12991431756546373,0.22413918273380368,0.19951213767268375,1.579669047044098,19,0.19951213767268375,CH,E,0,574,1,,0.2959764437140668,0.13546631454324354,0.1115999929318291,0.2002396752496751,0.25671757356118546,1.5469784712897694,19,0.25671757356118546,CH,E,0,574,1,,0.18854771916158622,0.05679084962125126,0.08072713398882433,0.08226120547814544,0.5916730917501928,1.1966231964752034,19,E,0.5916730917501928,64,CH,85886,E,24,0,,3.71752,1.25879,0.16922,LARANJA,574,,1,
19,0.21525301200939628,0.17862266280468267,0.20825410523638016,0.19933762359180612,0.1985325963577348,1.60751049200546,20,0.19933762359180612,CH,D,0,574,1,,0.17685288412586916,0.1153408688143217,0.16816925188655535,0.3214023341087919,0.21823466106446188,1.5523213543211312,20,0.3214023341087919,CH,D,0,574,1,,0.13177665300360158,0.05469450616442202,0.11091146815115467,0.5005093569268532,0.20210801575396858,1.339481648900732,20,0.5005093569268532,CH,D,0,574,1,,0.0563215834537974,0.015553366904417722,0.04579593652205684,0.7608632110689266,0.12146590205080142,0.831999748560545,20,D,0.7608632110689266,65,CH,89808,D,15,0,,2.10695,0.73908,0.14776,LARANJA,574,,1,
20,0.28393689754306284,0.18753895586210229,0.20006120197456898,0.18561592539801416,0.14284701922225174,1.5838680326961612,21,0.18561592539801416,CH,D,0,574,1,,0.3036076630228229,0.09902311919040963,0.15698213722067264,0.3366953536160372,0.10369172695005766,1.4830778403229763,21,0.3366953536160372,CH,D,0,574,1,,0.27171718953169016,0.04446450359220857,0.10024674889492088,0.5354434986716604,0.04812805930951995,1.2035315162612055,21,0.5354434986716604,CH,D,0,574,1,,0.14518541809589144,0.025938841883273625,0.038023731483598854,0.7773442462586071,0.01350776227862896,0.7531552069057156,21,D,0.7773442462586071,66,CH,112106,D,27,0,,1.93888,0.76774,0.16887,LARANJA,574,,1,
21,0.1771456957060281,0.23125903179190752,0.27396166649463255,0.21245193796449216,0.10518166804293971,1.5659031590968455,22,0.1771456957060281,CH,A,0,574,1,,0.5649451008136973,0.12616901503784844,0.15199653183475934,0.1108668640340628,0.0460224882796321,1.255660637619596,22,0.5649451008136973,CH,A,0,574,1,,0.924110313296045,0.02305434387058403,0.02414125334449099,0.019261382491138804,0.009432706997741217,0.3698108070015225,22,0.924110313296045,CH,A,0,574,1,,0.9837313691150061,0.004015554119475835,0.005076206611294679,0.00439503906789605,0.0027818310863272685,0.10533347673611096,22,A,0.9837313691150061,67,CH,87040,A,5,0,,3.86355,0.08927,0.13133,LARANJA,574,,1,
22,0.2597606001609763,0.15584539177085233,0.16024723896594495,0.3083373792476051,0.11580938985462129,1.545714853428748,23,0.11580938985462129,CH,E,0,574,1,,0.27734467623845266,0.10742047304043732,0.1514064912000542,0.3474926082390914,0.11633575128196443,1.4987457138805262,23,0.11633575128196443,CH,E,0,574,1,,0.28807340039103607,0.09988448852837742,0.14721206074714555,0.33791362826512694,0.12691642206831402,1.499276336995047,23,0.12691642206831402,CH,E,0,574,1,,0.32439776008455395,0.11661663255008452,0.09878740222654472,0.29935151964701273,0.16084668549180406,1.4994415130890517,23,E,0.16084668549180406,68,CH,111912,E,1,0,,1.63342,3.51778,0.12276,LARANJA,574,,1,
23,0.13000127292678093,0.2524536066527343,0.2278877310805215,0.16571089738115455,0.22394649195880872,1.5827321051103806,24,0.2278877310805215,CH,C,0,574,1,,0.05098053748696887,0.20111048629696646,0.5008902258837405,0.09913490990591803,0.14788384042640612,1.3323773132777255,24,0.5008902258837405,CH,C,0,574,1,,0.032915948835911105,0.1275444894659339,0.7228724138041661,0.048249455411080416,0.06841769248290841,0.9393745982777647,24,0.7228724138041661,CH,C,0,574,1,,0.04253930132044812,0.07505094836226628,0.8498965148619907,0.012713661467789357,0.01979957398750554,0.6000412056069103,24,C,0.8498965148619907,69,CH,112015,C,27,0,,1.02685,0.10876,0.19583,LARANJA,574,,1,
24,0.20069551777434314,0.17425457238536837,0.18522346728490469,0.21183024214322513,0.22799620041215868,1.6049266115321825,25,0.21183024214322513,CH,D,0,574,1,,0.17814418302570656,0.14072776441048634,0.10834274773852826,0.3229444499059634,0.24984085491931546,1.5355996159134486,25,0.3229444499059634,CH,D,0,574,1,,0.11743030077467646,0.0808461283020805,0.046782180997405984,0.5804426676848098,0.17449872224102722,1.2185153696812334,25,0.5804426676848098,CH,D,0,574,1,,0.04064965757340889,0.018849345005908288,0.011618045055461672,0.8757830070010038,0.053099945364217374,0.5288482048610393,25,D,0.8757830070010038,70,CH,96190,D,1,0,,2.78486,0.55811,0.19808,LARANJA,574,,1,
25,0.24694773832281422,0.24599594481208117,0.18961788147835595,0.23440049087421672,0.08303794451253195,1.5523433386129437,26,0.23440049087421672,CH,D,0,574,1,,0.1472414281940086,0.23371179658352073,0.13605023551927006,0.4420770802054269,0.04091945949777368,1.3848297846294364,26,0.4420770802054269,CH,D,0,574,1,,0.07546740028392913,0.22627387130150226,0.09355384627723995,0.5865382301750897,0.01816665196223903,1.1386497513965645,26,0.5865382301750897,CH,D,0,574,1,,0.022836265438227234,0.17841229498431357,0.057864262737778484,0.7357849171994758,0.0051022596402049165,0.8114042474962355,26,D,0.7357849171994758,71,CH,111863,D,14,0,,1.02714,0.71578,0.17357,LARANJA,574,,1,
26,0.28507338053416903,0.19916237861260494,0.19708444564810873,0.162799357759121,0.1558804374459963,1.584483334324078,27,0.19708444564810873,CH,C,0,574,1,,0.2715031389324404,0.1666682796843647,0.23698617321229248,0.14217783197517242,0.18266457619573,1.581702019798179,27,0.23698617321229248,CH,C,0,574,1,,0.22804326949327286,0.1215123767066751,0.30111674605188354,0.14868588827400586,0.2006417194741626,1.5602929929767642,27,0.30111674605188354,CH,C,0,574,1,,0.13770474607195873,0.07160430646191794,0.5186667387165167,0.14552268457741174,0.1265015241721949,1.3443386148389231,27,C,0.5186667387165167,72,CH,111886,C,22,0,,1.63725,1.31747,0.18855,LARANJA,574,,1,
27,0.2646407601342362,0.2996431226526001,0.14875157434030908,0.13051099740203612,0.15645354547081847,1.5523502766297514,28,0.14875157434030908,CH,C,0,574,1,,0.29741618579192647,0.3325507016252921,0.12650233014471426,0.09138072370034726,0.15215005873771995,1.4934526060548041,28,0.12650233014471426,CH,C,0,574,1,,0.31023171760170276,0.32465684109071924,0.15843861692301514,0.06322477008955464,0.14344805429500823,1.4733585095435868,28,0.15843861692301514,CH,C,0,574,1,,0.296028880866426,0.22395547692058237,0.3287837384571119,0.036800531580896786,0.11443137217498295,1.4307724132008988,28,C,0.3287837384571119,73,CH,18425,C,11,0,,2.11495,1.84337,0.12869,LARANJA,574,,1,
28,0.27322445793470057,0.19929004122341284,0.22866414208207264,0.1392322381281087,0.15958912063170524,1.5807284236954207,29,0.27322445793470057,CH,A,0,574,1,,0.30533870663178436,0.24089624552337208,0.20033505108883534,0.10558951077053681,0.14784048598547145,1.5472150942856486,29,0.30533870663178436,CH,A,0,574,1,,0.43692357122776015,0.20848226836419134,0.1456717137234427,0.09686975380537372,0.1120526928792321,1.4406639254356948,29,0.43692357122776015,CH,A,0,574,1,,0.7570234453989915,0.08318442823622177,0.04652038992998811,0.06570053224298768,0.04757120419181096,0.8840572687020588,29,A,0.7570234453989915,74,CH,96883,A,26,0,,2.73973,0.99387,0.26428,LARANJA,574,,1,
29,0.30884449634207706,0.20693392513838174,0.18575087415970995,0.1893184779944002,0.10915222636543101,1.5584057116891916,30,0.1893184779944002,CH,D,0,574,1,,0.38251276113702903,0.19146146306173628,0.15278322780466458,0.1965352362404988,0.07670731175607133,1.4878420381112154,30,0.1965352362404988,CH,D,0,574,1,,0.3754632674160411,0.18993280713122307,0.12783206124053567,0.24854286821418753,0.05822899599801267,1.4578248591731895,30,0.24854286821418753,CH,D,0,574,1,,0.2053917176112571,0.15757038470659576,0.09655624648852373,0.5006613114498398,0.039820339743783593,1.3167120584145515,30,D,0.5006613114498398,75,CH,95904,D,15,0,,2.30836,1.49244,0.2204,LARANJA,574,,1,
30,0.18997917029413092,0.1797755163896896,0.22552993222284562,0.2864713317469223,0.11824404934641156,1.570484763493352,31,0.11824404934641156,CH,E,0,574,1,,0.15558973084538658,0.1313385435409509,0.2563270456896371,0.32770570664583876,0.12903897327818667,1.53485912900321,31,0.12903897327818667,CH,E,0,574,1,,0.13830086317551557,0.10891787382182888,0.24793363203629418,0.3123207742072296,0.19252685675913178,1.541506275649376,31,0.19252685675913178,CH,E,0,574,1,,0.11312677704769962,0.09770343419437325,0.13685096016232753,0.18997633783465745,0.46234249076094214,1.4181464476906072,31,E,0.46234249076094214,76,CH,95948,E,29,0,,2.20464,1.56358,0.14004,LARANJA,574,,1,
31,0.14708533484262856,0.1458421012743547,0.3434759262573832,0.160046568852726,0.20355006877290752,1.5470275072586905,32,0.3434759262573832,CH,C,0,574,1,,0.07386498204368484,0.06061968218369415,0.611463685386669,0.08846687386111528,0.16558477652483675,1.1754703022743698,32,0.611463685386669,CH,C,0,574,1,,0.0493070704478378,0.030676568715513924,0.7567945592198126,0.047186577697934044,0.11603522391890157,0.8601897880791067,32,0.7567945592198126,CH,C,0,574,1,,0.046046383090914286,0.02478455464037381,0.8554364019274935,0.020030939001883658,0.053701721339334776,0.6023192820122557,32,C,0.8554364019274935,77,CH,111917,C,26,0,,1.72233,0.22539,0.22096,LARANJA,574,,1,
32,0.2571016331214262,0.1586834320242862,0.1819722374199296,0.19406692263371697,0.20817577480064103,1.596279329009828,33,0.1586834320242862,CH,B,0,574,1,,0.33210541687037815,0.12403569832303077,0.14480701058008968,0.18086838381344705,0.21818349041305432,1.546233625704634,33,0.12403569832303077,CH,B,0,574,1,,0.44124742996658955,0.11765612952968389,0.10762336160370085,0.16001831148804935,0.17345476741197635,1.449787320442093,33,0.11765612952968389,CH,B,0,574,1,,0.5085818142499141,0.2465590057371106,0.042476561804327635,0.1300835760898602,0.07229904211878745,1.2785038362430163,33,B,0.2465590057371106,78,CH,85290,B,3,0,,2.14778,2.28546,0.17138,LARANJA,574,,1,
33,0.2913073153572967,0.1536600989752336,0.1680174779871271,0.16730912898890038,0.2197059786914422,1.5788802416348102,34,0.1680174779871271,CH,C,0,574,1,,0.2873410064283006,0.08913157449005106,0.17053305695135623,0.1791584330109773,0.27383592911931476,1.538210012456659,34,0.17053305695135623,CH,C,0,574,1,,0.20278558240346792,0.042573653367584494,0.2911102191538894,0.21220518583928716,0.25132535923577104,1.4932389048979653,34,0.2911102191538894,CH,C,0,574,1,,0.03541359270794785,0.00675331193408056,0.791749587447607,0.1061534234304347,0.05993008447992986,0.7437035996819661,34,C,0.791749587447607,79,CH,95418,C,25,0,,5.86603,1.02878,0.11527,LARANJA,574,,1,
34,0.18540150696203553,0.2511995998644702,0.27552880814469416,0.16128688749415124,0.12658319753464883,1.5705610806190484,35,0.27552880814469416,CH,C,0,574,1,,0.16406692290446567,0.28800623228822075,0.3014772652125736,0.1399135802270011,0.10653599936773887,1.5302751811881148,35,0.3014772652125736,CH,C,0,574,1,,0.1589743919102264,0.2839689729307928,0.35878139596121456,0.1109678538111883,0.08730738538657795,1.474455446347071,35,0.35878139596121456,CH,C,0,574,1,,0.13274388325010253,0.17958942995101515,0.5823985097922038,0.06609141509343996,0.03917676191323863,1.197740275215905,35,C,0.5823985097922038,80,CH,111930,C,4,0,,2.63281,1.21099,0.28106,LARANJA,574,,1,
35,0.24857017299578738,0.18446498795130298,0.22119379488079274,0.2193281382549752,0.12644290591714166,1.58577722898992,36,0.22119379488079274,CH,C,0,574,1,,0.21301284106821444,0.18668937634852165,0.2771924000986163,0.18159097757445772,0.14151440491018988,1.584880691916772,36,0.2771924000986163,CH,C,0,574,1,,0.13315754250195397,0.21969895151414967,0.3567740724037818,0.11716945733274059,0.17319997624737396,1.5240384324550746,36,0.3567740724037818,CH,C,0,574,1,,0.03552567190548519,0.21566434277506974,0.5704428316311939,0.04605626910537588,0.13231088458287524,1.1789849498684344,36,C,0.5704428316311939,81,CH,112065,C,9,0,,1.41212,1.60777,0.2112,LARANJA,574,,1,
36,0.2898553760287701,0.20551556125572792,0.20000998962368122,0.1780440961324044,0.12657497695941636,1.5748917881221378,37,0.20551556125572792,CH,B,0,574,1,,0.4001341639024925,0.2336306332310441,0.1359860804951164,0.12427415232440574,0.10597497004694124,1.4745379679536894,37,0.2336306332310441,CH,B,0,574,1,,0.47985463865211553,0.30555430656277904,0.07141687167990955,0.06678881816021223,0.07638536494498366,1.2803080661394906,37,0.30555430656277904,CH,B,0,574,1,,0.3826335953676028,0.5544384537276719,0.018521961459192413,0.014399966947769531,0.030006022497763414,0.9347506422072913,37,B,0.5544384537276719,82,CH,42444,B,12,0,,2.20063,1.67407,0.24121,LARANJA,574,,1,
