question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTÃO 56,"No seio de diversos povos africanos, nomeadamente
no antigo Reino do Congo, existem testemunhos gráficos
de que a escrita tomava várias formas. Exemplo disso são
as tampas de panela esculpidas em baixo-relevo do povo
Woyo (região de Cabinda), com cenas e provérbios do
cotidiano, desenhos na terra ou areia, imagens gravadas
ou inscritas nos bastões de chefe ou em pedras sagradas,
mas, sobretudo, movimentos do corpo humano inscritos
num gestual familiar. Entre os Woyo existia o costume
de os pais oferecerem aos filhos testos ou tampas de
panelas entalhados, transmitindo uma espécie de recado,
com signos codificados que traduziam orientações para
conseguir uma boa relação conjugal, ter sensatez na
escolha do cônjuge e estar alerta para as dificuldades do
casamento.
Para o povo Woyo, os artefatos culturais mencionados no
texto cumprem a função de uma",pedagogia dos costumes sociais.,desvalorização dos comportamentos da juventude.,etnografia das celebrações religiosas.,destituição dos valores do matrimônio.,imposição das formas de comunicação.,2021,56,CH,A,portuguese,"['A', 'C', 'E', 'D', 'B']"
QUESTÃO 57,"Mapa do encarceramento: os jovens do Brasil

Houve crescimento de 74 por cento da população
brasileira encarcerada entre 2005 e 2012. As análises
possibilitaram identificar o perfil da população que
está nas prisões do país: homens, jovens (abaixo de
29 anos), negros, com ensino fundamental incompleto,
acusados de crimes patrimoniais e, no caso dos presos
adultos, condenados e cumprindo regime fechado e,
majoritariamente, com penas de quatro até oito anos.

Nesse contexto, as políticas públicas para minimizar a
problemática descrita devem privilegiar a",flexibilização do Código Civil.,redução da maioridade penal.,promoção da inclusão social.,expansão do período de reclusão.,contenção da corrupção política.,2021,57,CH,C,portuguese,"['A', 'C', 'B', 'E', 'D']"
QUESTÃO 58,"Nem guerras, nem revoltas. Os incêndios eram o
mais frequente tormento da vida urbana no Regnum
ltalcum. Entre 880 e 1080, as cidades estiveram
constantemente entregues ao apetite das chamas. A certa
altura, a documentação parece vencer pela insistência do
vocabulário, levando até o leitor mais crítico a cogitar que os
medievais tinham razão ao tratar aqueles acontecimentos
como castigos que antecediam o julgamento final. Como
um quinto cavaleiro apocalíptico, o incêndio agia ao feitio
da peste ou da fome: vagando mundo afora, retornava de
tempos em tempos e expurgava justos e pecadores num
tormento derradeiro, como insistiam os textos do século
dez. O impacto acarretado sobre as relações sociais era
imediato e prolongava-se para além da destruição material.
As medidas proclamadas pelas autoridades faziam mais
do que reparar os danos e reconstruir a paisagem: elas
convertiam a devastação em uma ocasião para alterar e
expandir não só a topografia urbana, mas as práticas sociais
até então vigentes.

De acordo com o texto, a catástrofe descrita impactava as
sociedades medievais por proporcionar a","revelação do descaso público e das degradações
ambientais.","correção dos métodos preventivos e das regras
sanitárias","transformação do imaginário popular e das crenças
religiosas.","remodelação dos sistemas políticos e das
administrações locais.","reconfiguração dos espaços ocupados e das
dinâmicas comunitárias.",2021,58,CH,E,portuguese,"['B', 'A', 'C', 'D', 'E']"
QUESTÃO 59,"O protagonismo indígena vem optando por uma
estratégia de “des-invisibilização”, valendo-se da
dinâmica das novas tecnologias. Em outubro de 2012,
após receberem uma liminar lhes negando o direito a
permanecer em suas terras, os Guarani de Pyelito Kue
divulgaram uma carta na qual se dispunham a morrer,
mas não a sair de suas terras. Esse fato foi amplamente
divulgado, gerando uma grande mobilização na internet,
que levou milhares de pessoas a escolherem seu lado,
divulgando a hashtag “fsomostodosGuarani-Kaiowá”
ou acrescentando o sobrenome Guarani-Kaiowá a seus
nomes nos perfis das principais redes sociais.

A estratégia comunicativa adotada pelos indígenas, no
contexto em pauta, teve por efeito",angariar o apoio de segmentos étnicos externos.,distanciar os grupos de culturas locais.,inserir as comunidades no mercado global.,abalar a identidade de povos tradicionais.,enfraquecer as formas de militância política.,2021,59,CH,A,portuguese,"['E', 'D', 'C', 'B', 'A']"
QUESTÃO 60,"O governo Vargas, principalmente durante o Estado
Novo (1937-1945), pretendeu construir um Estado capaz
de criar uma nova sociedade. Uma dimensão-chave
desse projeto tinha no território seu foco principal. Não por
acaso, foram criadas então instituições encarregadas de
fornecer dados confiáveis para a ação do governo, como
o Conselho Nacional de Geografia, o Conselho Nacional
de Cartografia, o Conselho Nacional de Estatística e o
Instituto Brasileiro de Geografia e Estatística (IBGE), este
de 1938.
A criação dessas instituições pelo governo Vargas
representava uma estratégia política de","obter conhecimento científico das diversidades
regionais.","controlar o crescimento exponencial da população
brasileira.","levantar informações para a preservação da paisagem
dos sertões.",conter o fluxo migratório do campo para a cidade.,propor a criação de novas unidades da federação.,2021,60,CH,A,portuguese,"['C', 'B', 'A', 'D', 'E']"
QUESTÃO 61,"Doenças e curas: o Brasil nos primeiros séculos

De um lado, ancorados pela prática médica europeia,
por outro, pela terapêutica indígena, com seu amplo uso
da flora nativa, os jesuítas foram os reais iniciadores do
exercício de uma medicina híbrida que se tornou marca
do Brasil colonial. Alguns religiosos vinham de Portugal já
versados nas artes de curar, mas a maioria aprendeu na
prática diária as funções que deveriam ser atribuídas a um
físico, cirurgião, barbeiro ou boticário.

Conforme o texto, o que caracteriza a construção da
prática medicinal descrita é a",rejeição dos dogmas cristãos.,adoção de rituais místicos.,conjugação de saberes empíricos.,imposição da farmacologia nativa.,superação da tradição popular.,2021,61,CH,C,portuguese,"['B', 'A', 'E', 'D', 'C']"
QUESTÃO 62,"A espiritualidade da Idade Média Ocidental,
séculos de oito a treze

Desde o século doze que a cristandade ocidental era
agitada pelo desafio lançado pela cultura profana — a dos
romances de cavalaria, mas também a cultura folclórica
dos camponeses e igualmente a dos citadinos, de caráter
mais jurídico — à cultura eclesiástica, cujo veículo era o
latim. Francisco de Assis veio alterar a situação, propondo
aos seus ouvintes uma mensagem acessível a todos e,
simultaneamente, enobrecendo a língua vulgar através
do seu uso na religião.


O comportamento desse religioso demonstra uma
preocupação com as características assumidas pela
Igreja e com as desigualdades sociais compartilhada no
seu tempo pelos(as)",universidades medievais.,senhores feudais.,corporações de ofícios.,movimentos heréticos.,integrantes das Cruzadas.,2021,62,CH,D,portuguese,"['E', 'A', 'D', 'B', 'C']"
QUESTÃO 63,"Por que o Brasil continuou um só enquanto a
América espanhola se dividiu em vários países?

Para o historiador brasileiro José Murilo de Carvalho,
no Brasil, parte da sociedade era muito mais coesa
ideologicamente do que a espanhola. Carvalho argumenta
que isso se deveu à tradição burocrática portuguesa.
“Portugal nunca permitiu a criação de universidades
em sua colônia”. Por outro lado, na América espanhola,
entre 1772 e 1872, 150 mil estudantes se formaram em
universidades locais. Para o historiador mexicano Alfredo
Ávila Rueda, as universidades na América espanhola
eram, em sua maioria, reacionárias. Nesse sentido, o
historiador mexicano diz acreditar que a livre circulação
de impressos (jornais, livros e panfletos) na América
espanhola, que não era permitida na América portuguesa
(a proibição só foi revertida em 1808), teve função muito
mais importante na construção de regionalismos do que
propriamente as universidades.

Os pontos de vista dos historiadores referidos no texto
são divergentes em relação ao","protagonismo assumido pelos meios de comunicação
no desenvolvimento das nações alfabetizadas.","abandono sofrido pelas comunidades de docentes na
concepção de coletividades políticas.","papel desempenhado pelas instituições de ensino na
criação das múltiplas identidades.","controle exercido pelos grupos de imprensa na
centralização das esferas administrativas.","lugar ocupado pelas associações de acadêmicos no
fortalecimento das agremiações estudantis.",2021,63,CH,C,portuguese,"['E', 'C', 'A', 'B', 'D']"
QUESTÃO 64,"TEXTO 1

Macaulay enfatizou o glorioso acontecimento
representado pela luta do Parlamento contra Carlos |
em prol da liberdade política e religiosa do povo inglês;
significou o primeiro confronto entre a liberdade e a
tirania real, primeiro combate em favor do Iluminismo e
do Liberalismo.

TEXTO 2

A Revolução Inglesa, como todas as revoluções,
foi causada pela ruptura da velha sociedade, e não
pelos desejos da velha burguesia. Na década de 1640,
camponeses se revoltaram contra os cercamentos, tecelões
contra a miséria resultante da depressão e os crentes contra
o Anticristo a fim de instalar o reino de Cristo na Terra.

A concepção da Revolução Inglesa apresentada no Texto
2 diferencia-se da do Texto 1 ao destacar a existência de",pluralidade das demandas sociais.,superioridade dos aspectos econômicos.,homogeneidade das lutas religiosas.,superficialidade dos interesses políticos.,unicidade das abordagens históricas.,2021,64,CH,A,portuguese,"['A', 'E', 'B', 'D', 'C']"
QUESTÃO 65,"As grandes empresas seriam, certamente,
representação de um exercício de poder, ante o grau de
autonomia de ação de que dispõem. O que se pretende
salientar é a ideia de enclave: plantas industriais que
estabelecem relações escassas com o entorno, mas
exercem grande influência na economia extralocal.

Que tipo de ação tomada por empresas reflete a forma
de territorialização da produção industrial apresentada no
texto?",Incorporação de saberes tradicionais.,Importação de mão de obra qualificada.,Promoção de eventos comunitários.,Recuperação de áreas degradadas.,Criação de vilas operárias.,2021,65,CH,B,portuguese,"['D', 'E', 'B', 'C', 'A']"
QUESTÃO 66,"Desde 2009, a área portuária carioca vem sofrendo
grandes transformações realizadas no escopo da
operação urbana consorciada conhecida como Porto
Maravilha. Parte importante na tentativa de tornar o
Rio de Janeiro um polo de serviços internacional, a
“revitalização” urbana deveria deixar para trás uma
paisagem geográfica que ainda recordava a cidade do
início do século passado para abrir espaço, em seu lugar,
à instalação de modernas torres comerciais, espaços
de consumo e lazer inéditos e cerca de cem mil novos
moradores, uma nova configuração socioespacial capaz
de alçar a área portuária do Rio de Janeiro ao patamar
dos waterfronts de Baltimore, Barcelona e Buenos Aires.

As intervenções urbanas descritas derivam de um
processo socioespacial que busca a",contenção da especulação no mercado imobiliário.,"intensificação da participação na competitividade
global.",priorização da gestão participativa.,democratização da habitação popular.,valorização das funções tradicionais.,2021,66,CH,B,portuguese,"['B', 'A', 'E', 'C', 'D']"
QUESTÃO 67,"À industrialização do Brasil ante a nova divisão
internacional do trabalho

Constatou-se uma ínfima inserção da indústria
brasileira nas novas tecnologias ancoradas na
microeletrônica, capazes de acarretar elevação da
produtividade nacional de forma sustentada. Os motores
do crescimento nacional, há décadas, são os grupos
relacionados a commodities agroindustriais e à indústria
representativa do antigo padrão fordista de produção,
esta última também limitada pela baixa potencialidade
futura de desencadear inovações tecnológicas capazes
de proporcionar elevação sustentada da produtividade.

Um efeito desse cenário para a sociedade brasileira tem
sido o(a)",ampliação do poder de consumo.,barateamento da cesta básica.,retorno à estatização econômica.,subordinação aos fluxos globais.,incentivo à política de modernização.,2021,67,CH,D,portuguese,"['C', 'A', 'B', 'D', 'E']"
QUESTÃO 68,"Conflitos pelo uso do território na Amazônia mineral

As atividades mineradoras têm criado conflitos
com extrativistas, quilombolas, pequenos agricultores,
ribeirinhos, pescadores artesanais e povos indígenas. Em
geral, estes sujeitos têm encontrado grande dificuldade de
reproduzir suas dinâmicas territoriais depois da instalação
da atividade mineradora, nem sempre com reconhecimento
do impacto ao seu território pelo Estado e pela empresa,
ficando sem qualquer tipo de compensação econômica.
Em outros casos, nem a compensação econômica tem
sido capaz de evitar o esgarçamento das relações sociais
destes grupos que sofrem com a reconstrução abrupta das
suas identidades e de suas dinâmicas territoriais.

O texto apresenta uma relação entre atividade econômica
e organização social marcada pelo(a)",rompimento de vínculos locais.,enriquecimento das comunidades autóctones.,carência de investimento financeiro.,escassez de incentivo cultural.,estabelecimento de práticas agroecológicas.,2021,68,CH,A,portuguese,"['B', 'E', 'C', 'A', 'D']"
QUESTÃO 69,"Mil platôs, Gilles Deleuze e Felix Guattari

Por maioria, nós não entendemos uma quantidade
relativa maior, mas a determinação de um estado ou
de um padrão em relação ao qual tanto as quantidades
maiores quanto as menores serão ditas minoritárias.
Maioria supõe um estado de dominação. É nesse sentido
que as mulheres, as crianças e também os animais são
minoritários.

No texto, a caracterização de uma minoria decorre da
existência de",valorações de conexões simétricas.,ameaças de extinção social.,relações de natureza arbitrária.,políticas de incentivos estatais.,hierarquizações de origem biológica.,2021,69,CH,C,portuguese,"['D', 'A', 'C', 'B', 'E']"
QUESTÃO 70,"À situação da classe trabalhadora na Inglaterra,
Friedrich Engels

Ao mesmo tempo, graças às amplas possibilidades
que tive de observar a classe média, vossa adversária,
rapidamente concluí que vós tendes razão, inteira razão,
em não esperar dela qualquer ajuda. Seus interesses
são diametralmente opostos aos vossos, mesmo que ela
procure incessantemente afirmar o contrário e vos queira
persuadir que sente a maior simpatia por vossa sorte.
Mas seus atos desmentem suas palavras.

No texto, o autor apresenta delineamentos éticos que
correspondem ao(s)",conceito de luta de classes.,fundamentos do método científico.,domínios do fetichismo da mercadoria.,alicerce da ideia de mais-valia.,paradigmas do processo indagativo.,2021,70,CH,A,portuguese,"['A', 'C', 'E', 'B', 'D']"
QUESTÃO 71,"Tecnologias indígenas: esplendor e captura

Foram esses cientistas Xavante que esclareceram
os mistérios da germinação de cada uma das sementes.
Eles tinham o conhecimento para quebrar a dormência.
O fogo era fundamental para muitas; para outras, o
caminho para despertar passava pelo sistema digestivo
dos animais silvestres. “Essa planta nasce depois
que fazemos a caçada com fogo, diziam eles, esta
outra quando a anta caga a semente, aquela precisa
ser comida pelo lobo”. Aliando os conhecimentos dos
cientistas da aldeia e da cidade, essa área do Cerrado
foi recuperada totalmente.

No texto, a relação socioespacial dos indígenas evidencia
a importância do(a)",saber tradicional para a conservação ambiental.,criação de gado para o aprimoramento genético.,cultivo de hortaliças para o consumo urbano.,prática agrícola para a logística nacional.,reflorestamento comercial para a produção orgânica.,2021,71,CH,A,portuguese,"['C', 'D', 'B', 'A', 'E']"
QUESTÃO 72,"Desde os primórdios da formação da crosta terrestre
até os dias de hoje, as rochas formadas vêm sendo
continuamente destruídas. Os produtos resultantes da
destruição das rochas são transportados pela água, vento
e gelo a toda superfície terrestre, acionados pelo calor e
pela gravidade. Cessada a energia transportadora, são
depositados nas regiões mais baixas da crosta, podendo
formar pacotes rochosos.

As transformações na superfície terrestre, conforme
descritas no texto, compõem o seguinte processo
geomorfológico:",Ciclo sedimentar.,Intemperismo biológico.,Derramamento basáltico.,Instabilidade sísmica.,Compactação superficial.,2021,72,CH,A,portuguese,"['A', 'C', 'D', 'B', 'E']"
QUESTÃO 73,"A participação social no planejamento e na gestão
urbanos ganhou impulso a partir do Estatuto da
Cidade (Lei número 10.257/2001), que estabeleceu
condições para elaboração de planos diretores
participativos, instrumentos esses indutores da
expansão urbana e do ordenamento territorial
que, a Princípio, devem buscar representar os
interesses dos diversos segmentos da sociedade.
No entanto, é notório o limite à representação dos
interesses das camadas sociais menos favorecidas
nesse processo. Este rumo deve ser corrigido e deve-
se continuar buscando mecanismos de inclusão dos
interesses de toda a sociedade.

Qual medida promove a participação social descrita no
texto?",Adensamento das áreas de comércio.,Fortalecimento das associações de bairro.,Valorização dos condomínios fechados.,Redução dos impostos municipais.,Privatização dos espaços públicos.,2021,73,CH,B,portuguese,"['C', 'E', 'D', 'A', 'B']"
QUESTÃO 74,"Quando Getúlio Vargas se suicidou, em agosto de
1954, o país parecia à beira do caos. Acuado por uma
grave crise política, o velho líder preferiu uma bala no
peito à humilhação de aceitar uma nova deposição,
como a que sofrera em outubro de 1945. Entretanto, ao
contrário do que imaginavam os inimigos, ao ruído do
estampido não se seguiu o silêncio que cerca a derrota.
O evento analisado no texto teve como repercussão
imediata na política nacional a",reação popular.,campanha anticomunista.,abertura democrática.,radicalização oposicionista.,intervenção militar.,2021,74,CH,A,portuguese,"['A', 'D', 'C', 'E', 'B']"
QUESTÃO 75,"História dos ciganos no Brasil

Eu, Dom João, pela graça de Deus, faço saber a
Vossa Mercê que me aprouve banir para essa cidade
vários ciganos — homens, mulheres e crianças — devido
ao seu escandaloso procedimento neste reino. Tiveram
ordem de seguir em diversos navios destinados a esse
porto, e, tendo eu proibido, por lei recente, o uso da
sua língua habitual, ordeno a Vossa Mercê que cumpra
essa lei sob ameaça de penalidades, não permitindo que
ensinem dita língua a seus filhos, de maneira que daqui
por diante o seu uso desapareça.

A ordem emanada da Coroa portuguesa para sua colônia
americana, em 1718, apresentava um tratamento da
identidade cultural pautado em",evitar envolvimento estrangeiro na economia local.,suprimir formas divergentes de interação social.,reprimir indivíduos engajados em revoltas nativistas.,converter grupos infiéis à religião oficial.,"controlar manifestações artísticas de comunidades
autóctones.",2021,75,CH,B,portuguese,"['C', 'B', 'D', 'A', 'E']"
QUESTÃO 76,"Refugiados no Brasil: reflexões acerca do processo
de integração local

A categoria de refugiado carrega em si as noções
de transitoriedade, provisoriedade e temporalidade.
Os refugiados situam-se entre o país de origem e o
país de destino. Ao transitarem entre os dois universos,
ocupam posição marginal, tanto em termos identitários
— assentada na falta de pertencimento pleno enquanto
membros da comunidade receptora e nos vínculos
introjetados por códigos partilhados com a comunidade
de origem — quanto em termos jurídicos, ao deixarem
de exercitar, ao menos em caráter temporário, o status
de cidadãos no país de origem e portar o status de
refugiados no país receptor.

A condição de transitoriedade dos refugiados no Brasil,
conforme abordada no texto, é provocada pela associação",desenraizamento cultural e insegurança legal.,desqualificação profissional e ação policial.,miscigenação étnica e limites fronteiriços.,ascensão social e burocracia estatal.,instabilidade financeira e crises econômicas.,2021,76,CH,A,portuguese,"['E', 'C', 'B', 'A', 'D']"
QUESTÃO 77,"Mulheres naturalistas raramente figuraram na corrida
por conhecer terras exóticas. No século dezenove,
mulheres como Lady Charlotte Canning eventualmente
coletavam espécimes botânicos, mas quase sempre no
papel de esposas coloniais, viajando para locais onde
seus maridos as levavam e não em busca de seus
próprios projetos científicos.

No contexto do século dezenove, a relação das mulheres
com o campo científico, descrita no texto, é representativa
da",substituição das atividades domésticas.,superação do pensamento patriarcal.,afirmação da igualdade de gênero.,transformação dos espaços de lazer.,incorporação das estratificações sociais.,2021,77,CH,E,portuguese,"['E', 'C', 'A', 'B', 'D']"
QUESTÃO 78,"A ideologia da sociedade industrial: o homem
unidimensional, Herbert Marcuse

Nos setores mais altamente desenvolvidos da
sociedade contemporânea, o transplante de necessidades
sociais para individuais é de tal modo eficaz que a diferença
entre elas parece puramente teórica. As criaturas se
reconhecem em suas mercadorias; encontram sua alma
em seu automóvel, casa em patamares, utensílios de
cozinha.

O texto indica que, no capitalismo, a satisfação dos
desejos pessoais é influenciada por",políticas estatais de divulgação.,repressões racionalizadas do narcisismo.,prescrições coletivas de organização.,mecanismos subjetivos de identificação.,incentivos controlados de consumo.,2021,78,CH,D,portuguese,"['A', 'E', 'C', 'D', 'B']"
QUESTÃO 79,"A vida das pessoas se modifica com a mesma rapidez
com que se reproduz a cidade. O lugar da festa, do
encontro quase desaparecem; o número de brincadeiras
infantis nas ruas diminui — as crianças quase não são
vistas; os pedaços da cidade são vendidos, no mercado,
como mercadorias; árvores são destruídas, praças
transformadas em concreto. Por outro lado, os habitantes
parecem perder na cidade suas próprias referências.
A imagem de uma grande cidade hoje é tão mutante
que se assemelha à de um grande guindaste, aliás, a
presença maciça destes, das britadeiras, das betoneiras
nos dão o limite do processo de transformação diária ao
qual está submetida a cidade.

No contexto das grandes cidades brasileiras, a situação
apresentada no texto vem ocorrendo como consequência
da",flexibilização das regras de participação política.,ampliação das normas de controle ambiental.,manutenção dos modos de convívio social.,alteração da organização da paisagem geográfica.,preservação da essência do espaço público.,2021,79,CH,D,portuguese,"['D', 'C', 'A', 'E', 'B']"
QUESTÃO 80,"No semiárido brasileiro, o sertanejo desenvolveu uma
acuidade detalhada para a observação dos fenômenos,
ao longo dos tempos, presenciados na natureza, em
especial para a previsão do tempo e do clima, utilizando
como referência a posição dos astros, constelação
e nuvens. Conforme os sertanejos, a estação vai
ser chuvosa quando a primeira lua cheia de janeiro
“sair vermelha, por detrás de uma barra de nuvens”, mas
“se surgir prateada, é sinal de seca”.

O texto expõe a produção de um conhecimento que se
constitui pela",técnica científica.,uniformização das informações.,negação das tradições.,padronização das culturas.,experiência perceptiva.,2021,80,CH,E,portuguese,"['A', 'E', 'C', 'D', 'B']"
