question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTION 6,"When it wanted to speed up the process of selecting new students, the traditional British medical school St. George's used software to determine who should be interviewed. By reproducing the way the staff made this choice, the program eliminated 60 out of 2,000 candidates. Only because of gender or racial origin, in a deduction based on surname and place of birth. A study on the case was published in 1988, but 25 years later, another study showed that this type of discrimination is still going on. The recent example involves Google's search engine: by typing in names common among blacks in the US, the chance of automatic ads offering criminal background checks can increase by 25 percent. And it can get worse with the question ""detained?"" right after the search word. The text allows society to be laid bare by relating information and communication technologies to the following",language.,education.,software agility.,prejudice.,over the years.,2020,6,LC,D,english,"['C', 'E', 'A', 'D', 'B']"
QUESTION 7,"In this advertising campaign, the image of the family and the verbal text come together to reinforce the idea that",the family that adopts is happier.,Adopting teenagers is simpler.,late adoption is very positive.,families prefer to adopt babies.,"adopted children are their parents' companions. Description of the poster: An image of a family in which, around a man and a woman, four young people of different characteristics appear, identified as follows, from left to right: ""André, adopted at 15""; ""Rodrigo, adopted at 13""; ""Bruno gained new siblings from the age of 3""; ""Francisco, adopted at 8"". The man is identified: ""Sinomar adopted at 29"", and the woman: ""Débora adopted at 27"". The bottom left of the poster reads: ""Adoption. To find your true family, there is no age"". At the top right is the campaign logo with the phrase: ""Adoption, a lesson in love"".",2020,7,LC,C,english,"['A', 'D', 'B', 'C', 'E']"
QUESTION 8,"I travel Curitiba of the positivist conferences, there are eleven of them in Curitiba, there are thirteen in the whole world; of the recorder player who hasn't turned the crank since the little monkey died; of the brave soldiers of the fire who drive by in the red car after the fire that nobody saw, this Curitiba and the one with the hot dog with double draft beer at Buraco do Tatu I travel. Curitiba, that of the Brave Donkey, a mysterious citizen died in Rosicler's arms, who was it? who wasn't it? it was the little king of Siam; of the Black Bridge at the station, the only bridge in the city, with no river underneath, this Curitiba I travel. Curitiba without pine trees or blue skies, for what you are - province, prison, home - this Curitiba, and not the other one for the English to see, with love I travel, travel, travel. The thematization of Curitiba is frequent in Dalton Trevisan's work. In the fragment, the narrator's relationship with the urban space is characterized by a view of","marked by negativity, which seeks to deconstruct the usual perspectives of representation of the city.","enraptured by the simplicity of the scenery, indifferent to the description of elements of recognized historical value.","full of melancholy, which notes the lack of cultural identity in the face of the impacts of urbanization.","devoid of affection, which ironizes the customs and traditions of Curitiba society.","distanced from the elements narrated, using the traveler's point of view as an expression of strangeness.",2020,8,LC,A,english,"['B', 'D', 'C', 'A', 'E']"
QUESTION 9,"Hymn to the Flag Olavo Bilac Francisco Braga In your beautiful bosom you portray This sky of purest blue, The unparalleled verdure of these forests, And the splendor of the Southern Cross. Contemplating your sacred figure, we understand our duty, and Brazil, loved by its children, will be powerful and happy! Over the immense Brazilian nation, In moments of celebration or pain, Always hovers the sacred flag, Pavilion of justice and love! In the Hymn to the Flag, description is a resource used to exalt the national symbol to the extent that",uses religious terms.,draws on its history.,values its elements.,promotes citizen unity.,refers to a future moment.,2020,9,LC,C,english,"['D', 'E', 'C', 'B', 'A']"
QUESTION 10,"The rats Dyonélio Machado - Do you think I have a money factory? (The director says these things to him, but looks at everyone as if he wants to give them an explanation. All the faces smile). When your son was ill, I helped him as much as I could. Don't ask me for anything else. Don't ask me to pay your bills: I already have mine, and that's enough for me... (Laughter.) The director's face is clean-shaven, his shirt is clean. The words have the polite tone of someone who lives with intelligent people, causeuse . Dr. Rist's face shines, red and glabrous. The other has his eyes on the ground, his attitude discreet. Naziazeno waits for him to turn his back, to resume the interrupted lecture, those observations on the social question, communism and integralism. Modernist fiction explored human types in situations of social conflict. In the fragment by the novelist from Rio Grande do Sul, this conflict reveals the",acumen marked by intellectual training.,lack of dialog between employers and employees.,growing economic crisis in the cities.,political tension generated by the ideologies in force.,moral subjection amplified by poverty.,2020,10,LC,E,english,"['D', 'C', 'B', 'E', 'A']"
QUESTION 11,"The sad end of Policarpo Quaresma Lima Barreto Policarpo Quaresma, a Brazilian citizen, a civil servant, certain that the Portuguese language is on loan to Brazil; also certain that, because of this fact, speaking and writing in general, especially in the field of literature, find themselves in the humiliating position of continually suffering harsh censure from the owners of the language; knowing, moreover, that, within our country, authors and writers, especially grammarians, don't understand each other when it comes to grammatical correctness, and that, on a daily basis, acrimonious controversies arise between the most profound scholars of our language - using the right conferred on him by the Constitution, he comes to ask that the National Congress decree Tupi-Guarani as the official and national language of the Brazilian people. In this petition by the picturesque character from Lima Barreto's novel, the use of the standard norm is justified by",social situation of enunciation represented.,little representation of indigenous languages.,ironic attitude towards the language of the colonizers.,attempt to request the required document.,theoretical divergence between grammarians and literati.,2020,11,LC,A,english,"['A', 'C', 'D', 'E', 'B']"
QUESTION 12,"Exergames lab: a complementary space for physical education classes Young people are currently immersed in a society permeated by technology. In this context, digital games are widely used artifacts. Active video games or exergames were introduced as a way of allowing the body to control these games. As a result, they have come to be seen as an auxiliary tool for adopting a less sedentary lifestyle, with positive effects on health. It has been argued that exergames can contribute to the regular practice of moderate physical activity, as well as promoting interaction between players, reducing the feeling of social isolation. On the other hand, it is argued that exergames cannot replace the real experience of bodily practices, as they do not motivate the permanent practice of physical activities in the long term. Because of their interactivity, exergames present themselves as a possibility for stimulating",the experience of systematic physical exercise.,"disputes between players, contributing to individualism.","physical exercise, promoting health.",game by means of commands provided by the video game.,involvement in physical activities throughout life.,2020,12,LC,C,english,"['B', 'E', 'A', 'D', 'C']"
QUESTION 13,"Why the stage-entrepreneurship industry will destroy you If, in the past, huge, seven-hundred-page books spat out formulas, equations and calculations that taught you how to deal with your company's cash flow, today they say: ""You'll get there! Believe me, you will win!"". Mindset, empowerment, millennials, networking, coworking, deal, business, deadline, salesman with a hunter profile... these are all part of their vocabulary. The package of books is always identical and the experiences are passed on in the same way: you are just one centimeter away from victory. Don't stop! If you give up now, it will be forever. Here, read the Blue Ocean Strategy. Do one more mentoring session, attend one more coaching session. The problem is that your mindset isn't right. You need to be more proactive. Shall we do another powermind? I'll get you a nice price... According to the text, it's possible to identify the ""stage entrepreneur"" by",shared experiences.,their English language skills.,books recommended by him.,affordable prices for their training courses.,language patterns it uses.,2020,13,LC,E,english,"['C', 'B', 'A', 'E', 'D']"
QUESTION 14,"Leão do Norte Lenine and Paulo César Pinheiro I am the heart of Northeastern folklore I am Mateus and Bastião do Boi-bumbá I am the puppet of Mestre Vitalino Dancing a ciranda in Itamaracá I am a verse by Carlos Pena Filho In a frevo by Capiba To the sound of the Armorial Orchestra I am Capibaribe In a book by João Cabral I am mamulengo from São Bento do Una Coming in the baque solto of maracatu I'm an auto by Ariano Suassuna In the middle of the Caruaru Fair I'm Frei Caneca from the Pastoril do Faceta Taking the flower of the lyre to New Jerusalem I'm Luiz Gonzaga And I'm from the mangrove too I'm mameluco, I'm from Casa Forte I'm from Pernambuco, I'm the Lion of the North The fragment is part of contemporary Brazilian song and celebrates the popular culture of the northeast. In it, the artist exalts the different cultural manifestations by the","identification of places in Pernambuco, cultural manifestations such as bumba meu boi, cirandas, mamulengos puppets and local heroes, making this song a reference to popular culture in the northeast.","exaltation of popular roots, such as poetry, cordel literature and frevo, mixed with the erudite, such as the Armorial Orchestra, composing a rich cultural fabric that transforms the popular into the erudite.",characterization of popular festivals as a localized cultural identity and as representatives of a culture that reflects the historical and social values of the local population.,"presentation of the Pastoril do Faceta, the maracatu, the bumba meu boi and the autos as a representation of musicality and popular religious theater, very common to Brazilian folklore.","valuing theater, music, handicrafts, literature, dance, historical characters and popular artists, making up a diverse and enriching fabric of popular culture as a regional and national heritage.",2020,14,LC,A,english,"['B', 'C', 'D', 'E', 'A']"
QUESTION 15,This advertisement proposes solutions to a recurring social problem by,regulating rules of good coexistence in stadiums.,encourage the sharing of public policies on gender equality in sport.,promote awareness-raising actions to reduce gender-based violence at sporting events.,inform the male public of the consequences of offensive conduct.,publicize the new complementary rules for soccer fans.,2020,15,LC,C,english,"['E', 'B', 'A', 'D', 'C']"
QUESTION 16,"Teaching fighting: from conditional principles to situational groups FIGHTING: unpredictable bodily practice, characterized by a certain state of purposeful contact, which enables two or more people to face each other in a constant exchange of offensive and/or defensive actions, governed by rules, with the mutual objective of defeating a moving target personified in the opponent. According to the text, we can identify an approach to fighting in physical education classes when the teacher makes a proposal involving",bodily confrontation in which the winners are identified in advance.,"conflict resolved by the students using previously established rules. Description of the advertisement: The advertisement entitled ""Respect the fans!"" shows young people smiling in a stand, with four women in front of them. In the center of the image, the following questions are written with a V or X: Talk? ""V""; Cheer together? ""V""; Touching without permission? ""X""; Pushing? ""X"". Below is the text: ""Do you feel disrespected? Report it: dial 180"". At the bottom of the ad: ""hashtag respect the mines""; ""hashtag general in peace"".",intentional bodily combat with regulated actions between opponents.,a dispute between students who physically attack each other.,intense body contact between the student and their opponent.,2020,16,LC,C,english,"['C', 'E', 'D', 'B', 'A']"
QUESTION 17,"The concept of health formulated at the historic Eighth National Health Conference in 1986 became known as an ""expanded concept"" of health, as illustrated in the figure. This concept was the result of intense mobilization in several Latin American countries in the 1970s and 1980s, as a response to the crisis in public health systems. Figure description: An infographic in the shape of a semicircle is divided into four bands from the outside in. On the first strip is the title: ""General socio-economic, cultural and environmental conditions"". The second strip is wider and is subdivided as follows: at the top center, there is the title ""Living and working conditions"" with arrows to the right and left. On the right there are four other sequential subdivisions identified as: ""Unemployment"", ""Water and sewage"", ""Social health services"" and ""Housing"". On the left: ""Working environment"", ""Education"" and ""Agricultural and food production"". On the third strip is the title: ""Social and community networks"". The fourth band, which surrounds a central circle, identifies ""Individual lifestyles"". In this circle, which represents the core of the semicircle, the title: ""Age, gender and hereditary factors"". Based on the concept presented in the text, health is a direct consequence of",form of social organization.,access to the education system.,housing conditions in cities.,adoption of an active lifestyle by individuals.,availability of employment in the labor market.,2020,17,LC,A,english,"['E', 'D', 'C', 'A', 'B']"
QUESTION 18,"Travel reports: on the curves of the Nacional 222 in Portugal In April of this year, we went to Portugal for a month-long trip that we had been looking forward to for a year. On May 4, we arrived at Francisco Sá Carneiro Airport in Porto. What a beautiful ""ancient, very noble, always loyal and undefeated"" city Porto was! ""I was enchanted"", they would say... by the beautiful landscapes, historic buildings with beautiful façades, well-kept parks and squares. The tripeiros, synonymous with the people of Porto, are proud of their city, nicknamed Invicta - it has never been invaded. And they value all the good things there, such as ""the best road in the world"", the National 222. So on the morning of April 25, the day of the Carnation Revolution, we decided to visit this wonder. Every 10 kilometers we had to pull over: we ran, danced, drank hot chocolate, soup, anything warm. And off we went for another stage. A delicious adventure. After three hours - more or less twice as long as it would have taken if it hadn't been for the warm-up stops - we arrived home! Frozen, but amazed and undefeated! This text seeks to seduce the reader by exploiting an external voice about the historical identity of the Portuguese people. The passage that highlights this argumentative procedure is","""'I was enchanted', they would say... by the beautiful landscapes, historic buildings with beautiful facades [...]"".","""And they value everything that's good about it as 'the best road in the world' [...]"".","""The tripeiros, synonymous with Porto, are proud of their city [...]"".","""How beautiful the 'ancient, very noble, always loyal and undefeated' city of Porto is!"".","""On the morning of April 25, the day of the Carnation Revolution, we decided to visit this wonder.""",2020,18,LC,D,english,"['B', 'D', 'C', 'A', 'E']"
QUESTION 19,"Image description: The poster features an image of a woman framed in an antique mirror frame. The woman is wearing a scarf that covers her mouth and nose and her arms are placed behind her neck. At the top of the poster, it says: ""for us, the street is A BATTLEFIELD"". And at the bottom right: ""No more fiufiu!"" This campaign to raise awareness of the harassment suffered by women on the streets is built on a combination of verbal and non-verbal language. The image of the woman with her nose and mouth covered by a scarf is the non-verbal representation of",metaphor that women need to defend themselves against male harassment.,women's need to go unnoticed to avoid harassment.,embarrassment that women go through and their attempt to hide.,"silence imposed on women, who cannot report the harassment they suffer.",women's inability to protect themselves from the verbal aggression of harassers.,2020,19,LC,A,english,"['B', 'D', 'C', 'A', 'E']"
QUESTION 20,"Woman has clinically broken heart after dog's death As The New England Journal of Medicine explains, the patient, named Joanie Simpson, had signs of a heart attack, such as chest pains and high blood pressure, and had problems with her coronary arteries. When they did an echocardiogram, the doctors found the problem: Takotsubo cardiomyopathy, known as broken heart syndrome. This medical condition typically occurs in postmenstrual women and can be preceded by a very stressful or emotional event. In these cases, the heart presents a transient dyskinetic movement of the anterior wall of the left ventricle, with accentuation of the kinetics of the ventricular base, according to a Brazilian medical article that reports a similar case. Simpson was sent home after two days and started taking regular medication. She told the Washington Post that she was almost inconsolable after losing her pet, a Yorkshire terrier. Recovered after about a year, she says she won't give up having a pet because she appreciates the companionship and love that dogs give to humans. The case took place in Houston, in the United States. Based on the characteristics of the text, which deals with the consequences of losing a pet, it is considered to fall within the genre of",because it tells of a stressful event experienced by the patient.,"report, as it discusses cardiomyopathy scientifically.","testimony, as it exposes the suffering of the animal's owner.","news, as it divulges facts about broken heart syndrome.","story, as it shows the life story of Joanie Simpson.",2020,20,LC,D,english,"['D', 'C', 'B', 'E', 'A']"
QUESTION 21,"Cases from Minas Olavo Romano Chiquito was almost thirty when he met Mariana at a wedding dance in Forquilha, where some of his relatives lived. He stayed there for a while. It hurt the girl, as they used to say, and they had to marry in a hurry. She lived with her father-in-law for a while, and they disagreed. It was just a matter of harvesting the corn and selling it. He moved in with old Chico Lourenço [his father]. He only saw his own smoke rise a couple of years later, when his father divided up the land. Being so similar, father and son never really got along. Each of them a bit more top-heavy, Mrs. Aparecida often heard her husband complain about their son's strong nature. She listened patiently and always replied in the same way: ""He who inherits doesn't steal"". Her eyes would sparkle and the old man would calm down. Popular sayings are wise phrases created by the people and used in various life situations. In this text, the character uses a popular saying with the intention of",legitimize the son's right to inherit.,condemn her husband's aggression towards their son.,contain Chico Lourenço's violent mood.,criticize his son's strong nature.,justify Chiquito's difficult temperament.,2020,21,LC,E,english,"['C', 'E', 'D', 'A', 'B']"
QUESTION 22,"TEXT I Poetry on a poster The usual route to work, the one you don't even notice, can be made more beautiful with a poem. The UmLambePorDia hashtag project was born out of this intention: to bring more color and joy to the city through colorful lick-lambe posters. The idea came from writer Leonardo Beltrão in Belo Horizonte. ""In the midst of increasingly addicted gazes, we end up forgetting the beauty involved in every corner and the transformative power of the word itself."" So, every day a poster is put up to remind us to notice the city, the life that goes on around us and also ourselves. TEXT II Description of the poster: Poster stuck to a lamppost with the following text: ""Yesterday I went to sleep missing myself and today I suddenly came back"".  Considering the role that posters on lampposts usually play in the streets of big cities, this text highlights the","This is a common feature of lickety-split support, which is very common on the streets.",the need to exhibit short poems on different media.,maintaining people's expectations when they walk down the street.,exhibition of the hidden beauty of Belo Horizonte's street corners.,dissemination of poetic art in an unconventional vehicle.,2020,22,LC,E,english,"['D', 'C', 'B', 'E', 'A']"
QUESTION 23,"Those in my street Ondjaki Life is sometimes like a game played in the street: you're in the last minute of a really hot game and you don't know that at any moment an older person might come along and tell you that the game is over and it's time for dinner. After all, life happens very suddenly - no one ever told us that this was the last Carnival in Vitoria. Carnival always came suddenly too. We children lived in a time outside of time, without ever knowing the real calendars. [...] The ""day before Carnival"", as Grandma Nhé used to say, was a day of confusion with clothes and paintings being prepared, dreamed up and invented. But when it happened, it was a quick day, because magical days pass quickly, leaving deep traces in our memory, which some also call our heart. The affective meanings engendered in the fragment presuppose recognition of the",suspension of the narration's temporal linearity.,an attempt to materialize childhood memories.,the impact of memory on the images narrated.,childlike perspective assumed by the narrative voice.,alternating between subjective impressions and factual reports.,2020,23,LC,D,english,"['B', 'C', 'D', 'A', 'E']"
QUESTION 24,"In 2000 we had the first experience of women's soccer in a video game, Mia Hamm Soccer. Twelve years later, an online petition asked EA Sports to include women's soccer in Fifa 13. However, it wasn't until 2015, with a new online petition that gathered thousands of signatures, that women's soccer was included in Fifa 16. Seeing an untapped market niche, EA Sports produced the game with 12 women's teams and presented it as an innovation. The company knows that more than 40 percent of soccer players in the USA are girls. For them, seeing women's soccer represented in a video game is extremely important. Having women's soccer in Fifa 16 is a big step towards its popularization in the fight for gender equality, in a sexist, misogynistic and homophobic context. The electronic games present in youth culture can play a relevant role in the approach to soccer by",to overcome unsuccessful games released previously on the market.,innovate the sport by offering new games to the market.,"exploit previously ignored market niches, producing more profit.",reinforce male or female gender stereotypes in sports.,"spread a sport, promoting gender equality.",2020,24,LC,E,english,"['B', 'C', 'D', 'E', 'A']"
