question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTÃO 118,"Grandes reservatórios de óleo leve de melhor qualidade e que produz petróleo mais fino foram descobertos no litoral brasileiro numa camada denominada pré-sal, formada há 150 milhões de anos. A utilização desse recurso energético acarreta para o ambiente um desequilíbrio no ciclo do","carbono, devido ao aumento dos carbonatos dissolvidos no ambiente marinho.","fósforo, devido à liberação dos fosfatos acumulados no ambiente marinho.","nitrogênio, devido ao aumento dos compostos nitrogenados no ambiente terrestre.","nitrogênio, devido à nitrificação ambiental transformando amônia em nitrito.","carbono, devido à liberação das cadeias carbônicas aprisionadas abaixo dos sedimentos.",2020,118,CN,E,portuguese,"['C', 'E', 'B', 'A', 'D']"
QUESTÃO 119,"Em uma usina geradora de energia elétrica, seja através de uma queda-d’água ou através de vapor sob pressão, as pás do gerador são postas a girar. O movimento relativo de um ímã em relação a um conjunto de bobinas produz um fluxo magnético variável através delas, gerando uma diferença de potencial em seus terminais. Durante o funcionamento de um dos geradores, o operador da usina percebeu que houve um aumento inesperado da diferença de potencial elétrico nos terminais das bobinas. Nessa situação, o aumento do módulo da diferença de potencial obtida nos terminais das bobinas resulta do aumento do(a)","intensidade do campo magnético no qual as bobinas estão imersas, por meio de aplicação de campos magnéticos mais intensos.","rapidez com que o fluxo magnético varia através das bobinas, por meio de um aumento em sua velocidade angular.","resistência interna do condutor que constitui as bobinas, por meio de um aumento na espessura dos terminais.","intervalo de tempo em que as bobinas ficam imersas no campo magnético externo, por meio de uma diminuição de velocidade no eixo de rotação do gerador.","fluxo magnético através das bobinas, por meio de um aumento em sua área interna exposta ao campo magnético aplicado.",2020,119,CN,B,portuguese,"['C', 'D', 'E', 'A', 'B']"
QUESTÃO 120,"A obtenção de óleos vegetais, de maneira geral, passa pelas etapas descritas no quadro. Descrição do quadro:  Quadro com as etapas e subetapas do processo de obtenção de óleos vegetais e as respectivas descrições do que ocorre em cada subetapa. A etapa de Preparação da matéria-prima envolve quatro subetapas. Na subetapa Seleção dos grãos ocorre a separação das sujidades mais grossas. Na subetapa Descascamento ocorre a separação de polpa e casca. Na subetapa Trituração ocorre o rompimento dos tecidos e das paredes das células. Na subetapa Cozimento ocorre o aumento da permeabilidade das membranas celulares. A etapa Extração do óleo bruto envolve três subetapas. Na subetapa Prensagem ocorre a remoção parcial do óleo. Na subetapa Extração obtém-se o óleo bruto com hexano. Na subetapa Destilação ocorre a separação do óleo e do solvente. Qual das subetapas do processo é realizada em função apenas da polaridade das substâncias?",Prensagem.,Extração.,Cozimento.,Destilação.,Trituração.,2020,120,CN,B,portuguese,"['C', 'D', 'B', 'E', 'A']"
QUESTÃO 121,"O dióxido de carbono passa para o estado sólido (gelo seco) a menos 78 graus Celsius e retorna ao estado gasoso à temperatura ambiente. O gás é facilmente solubilizado em água, capaz de absorver radiação infravermelha da superfície da Terra e não conduz eletricidade. Ele é utilizado como matéria-prima para a fotossíntese até o limite de saturação. Após a fixação pelos organismos autotróficos, o gás retorna ao meio ambiente pela respiração aeróbica, fermentação, decomposição ou por resíduos industriais, queima de combustíveis fósseis e queimadas. Apesar da sua importância ecológica, seu excesso causa perturbações no equilíbrio ambiental. Considerando as propriedades descritas, o aumento atmosférico da substância afetará os organismos aquáticos em razão da",redução do potencial hidrogeniônico da água.,restrição da aerobiose pelo excesso de poluentes.,diminuição da emissão de oxigênio pelos autótrofos.,limitação de transferência de energia entre os seres vivos.,retração dos oceanos pelo congelamento do gás nos polos.,2020,121,CN,A,portuguese,"['A', 'B', 'C', 'D', 'E']"
QUESTÃO 122,"Grupos de proteção ao meio ambiente conseguem resgatar muitas aves aquáticas vítimas de vazamentos de petróleo. Essas aves são lavadas com água e detergente neutro para a retirada completa do óleo de seu corpo e, posteriormente, são aquecidas, medicadas, desintoxicadas e alimentadas. Mesmo após esses cuidados, o retorno ao ambiente não pode ser imediato, pois elas precisam recuperar a capacidade de flutuação. Para flutuar, essas aves precisam",substituir as penas danificadas.,restaurar a massa corporal.,recuperar o tônus muscular.,restabelecer a capacidade de homeotermia.,refazer a camada de cera impermeabilizante das penas.,2020,122,CN,E,portuguese,"['C', 'B', 'A', 'D', 'E']"
QUESTÃO 123,"Um estudante tem uma fonte de tensão com corrente contínua que opera em tensão fixa de 12 volts. Como precisa alimentar equipamentos que operam em tensões menores, ele emprega quatro resistores de 100 ohms para construir um divisor de tensão. Obtém-se este divisor associando os resistores, como exibido na figura. Os aparelhos podem ser ligados entre os pontos A, B, C, D e E, dependendo da tensão especificada. Descrição da figura: Circuito elétrico com uma fonte de corrente contínua de tensão igual a 12 volts em uma única malha com quatro resistores em série, cada um de resistência igual 100 ohms. O polo positivo da fonte está conectado ao ponto A. Entre os pontos A e B, encontra-se o primeiro resistor. Entre os pontos B e C, encontra-se o segundo resistor. Entre os pontos C e D, encontra-se o terceiro resistor. Entre os pontos D e E, encontra-se o quarto resistor. O ponto E está conectado ao polo negativo da fonte. Ele tem um equipamento que opera em 9,0 volts com uma resistência interna de 10 quilo-ohms . Entre quais pontos do divisor de tensão esse equipamento deve ser ligado para funcionar corretamente e qual será o valor da intensidade da corrente nele estabelecida?","Entre A e D; 1,2 miliampère .","Entre B e E; 0,9 miliampère","Entre A e E; 0,9 miliampère .",Entre B e E; 30 miliampères .,Entre A e C; 30 miliampères .,2020,123,CN,B,portuguese,"['C', 'D', 'E', 'B', 'A']"
QUESTÃO 124,"Pesquisadores dos Estados Unidos desenvolveram uma nova técnica, que utiliza raios de luz infravermelha para destruir tumores. Primeiramente, o paciente recebe uma injeção com versões modificadas de anticorpos que têm a capacidade de, abre aspas, grudar, fecha aspas,  apenas nas células cancerosas. Sozinhos, eles não fazem nada contra o tumor. Entretanto, esses anticorpos estão ligados a uma molécula, denominada IR700, que funcionará como uma, abre aspas, microbomba, fecha aspas, que irá destruir o câncer. Em seguida, o paciente recebe raios infravermelhos. Esses raios penetram no corpo e chegam até a molécula IR700, que é ativada e libera uma substância que ataca a célula cancerosa. Com base nas etapas de desenvolvimento, o nome apropriado para a técnica descrita é:",Fotoimunoterapia.,Quimioterapia.,Radioterapia.,Terapia magnética.,Cromoterapia.,2020,124,CN,A,portuguese,"['D', 'C', 'A', 'E', 'B']"
QUESTÃO 125,"Aranhas, escorpiões, carrapatos e ácaros são representantes da classe dos Aracnídeos. Esses animais são terrestres em sua grande maioria e ocupam os mais variados hábitats, tais como montanhas altas, pântanos, desertos e solos arenosos. Podem ter sido os primeiros representantes do filo Arthropoda a habitar a terra seca. A característica que justifica o sucesso adaptativo desse grupo na ocupação do ambiente terrestre é a presença d e",circulação sanguínea aberta que impede a desidratação dos tecidos corporais.,quelíceras e pedipalpos que coordenam o movimento corporal.,excreção de ácido úrico que confere estabilidade ao pH corporal.,sistema nervoso ganglionar que promove a coordenação central do movimento corporal.,exoesqueleto constituído de quitina que auxilia no controle hídrico corporal.,2020,125,CN,E,portuguese,"['D', 'A', 'B', 'E', 'C']"
QUESTÃO 126,"Você foi contratado para sincronizar os quatro semáforos sucessivos de uma avenida, indicados pelas letras O, A, B e C, respectivamente . Os semáforos sucessivos estão separados por uma distância de 500 metros . Segundo os dados estatísticos da companhia controladora de trânsito, um veículo, que está inicialmente parado no semáforo O, tipicamente parte com aceleração constante de 1 metro por segundo ao quadrado até atingir a velocidade de 72 quilômetros por hora e, a partir daí, prossegue com velocidade constante. Você deve ajustar os semáforos A, B e C de modo que eles mudem para a cor verde quando o veículo estiver a 100 metros de cruzá-los, para que ele não tenha que reduzir a velocidade em nenhum momento. Considerando essas condições, aproximadamente quanto tempo depois da abertura do semáforo O os semáforos A, B e C devem abrir, respectivamente?","30 segundos , 55 segundos e 80 segundos .","35 segundos , 60 segundos e 85 segundos .","20 segundos , 45 segundos e 70 segundos .","25 segundos , 50 segundos e 75 segundos .","28 segundos , 42 segundos e 53 segundos .",2020,126,CN,A,portuguese,"['D', 'E', 'A', 'B', 'C']"
QUESTÃO 127,"Nos dias atuais, o amplo uso de objetos de plástico gera bastante lixo, que muitas vezes é eliminado pela população por meio da queima. Esse procedimento é prejudicial ao meio ambiente por lançar substâncias poluentes. Para constatar esse problema, um estudante analisou a decomposição térmica do policloreto de vinila (PVC) um tipo de plástico, cuja estrutura é representada na figura. Para realizar esse experimento, o estudante colocou uma amostra de filme de PVC em um tubo de ensaio e o aqueceu, promovendo a decomposição térmica. Houve a liberação majoritária de um gás diatômico heteronuclear que foi recolhido em um recipiente acoplado ao tubo de ensaio. Esse gás, quando borbulhado em solução alcalina diluída contendo indicador ácido-base, alterou a cor da solução. Além disso, em contato com uma solução aquosa de carbonato de sódio (Na2CO3) liberou gás carbônico. Descrição da figura da estrutura química do policloreto de vinila: a unidade de repetição do policloreto de vinila (PVC) contém um átomo de carbono ligado a dois átomos de hidrogênio e a um outro átomo de carbono, que, por sua vez, está ligado a um átomo de hidrogênio e a um átomo de cloro. Essa unidade de repetição ocorre n vezes. Qual foi o gás liberado majoritariamente na decomposição térmica desse tipo de plástico?",CO2,H2,HCl,CO,Cl2,2020,127,CN,C,portuguese,"['D', 'A', 'E', 'C', 'B']"
QUESTÃO 128,"Uma população (momento A) sofre isolamento em duas subpopulações (momento B) por um fator de isolamento I. Passado um tempo, essas subpopulações apresentam características fenotípicas e genotípicas que as distinguem (momento C) representadas na figura pelas tonalidades de cor. O posterior desaparecimento do fator de isolamento I pode levar, no momento D, às situações D1 e D2. D1: As populações que estavam separadas no momento anterior agora estão representadas unidas, e por cores distintas, uma porção branca e outra cinza. D2: As populações que estavam separadas no momento anterior agora estão representadas unidas e ambas têm uma tonalidade cinza intermediária.  A representação indica que, no momento D, na situação","D2 foram preservadas as mesmas características fenotípicas da população original A. Descrição da figura : A figura mostra as características de duas subpopulações numa linha temporal. No momento C, em que as características se mostram distintas, uma subpopulação é representada pela cor branca e a outra pela cor cinza. Após o desaparecimento do fator de isolamento I, tem-se duas situações no momento D, sendo:",D1 ocorrem duas populações separadas por isolamento reprodutivo.,D1 existe uma única população distribuída em gradiente.,D1 ocorre um novo fator de isolamento geográfico.,D2 coexistem duas populações com características fenotípicas distintas.,2020,128,CN,B,portuguese,"['E', 'C', 'B', 'A', 'D']"
QUESTÃO 129,"Na indústria farmacêutica, é muito comum o emprego de substâncias de revestimento em medicamentos de uso oral, pois trazem uma série de benefícios como alteração de sabor em medicamentos que tenham gosto ruim, melhoria da assimilação do composto, entre outras ações. Alguns compostos poliméricos à base do polissacarídeo celulose são utilizados para garantir que o fármaco somente seja liberado quando em contato com soluções aquosas cujo pH se encontre próximo da faixa da neutralidade. Qual é a finalidade do uso desse revestimento à base de celulose?",Facilitar a liberação do fármaco pela ação dos sais biliares sobre o revestimento.,Permitir a liberação do princípio ativo pela ação das amilases salivares.,Diminuir a absorção do princípio ativo no intestino.,Garantir que o fármaco não seja afetado pelas secreções gástricas.,Impedir que o fármaco seja solubilizado no intestino.,2020,129,CN,D,portuguese,"['E', 'D', 'A', 'C', 'B']"
QUESTÃO 130,"As panelas de pressão reduzem o tempo de cozimento dos alimentos por elevar a temperatura de ebulição da água. Os usuários conhecedores do utensílio normalmente abaixam a intensidade do fogo em panelas de pressão após estas iniciarem a saída dos vapores. Ao abaixar o fogo, reduz-se a chama, pois assim evita-se o(a)",deformação da borracha de vedação.,perda da qualidade nutritiva do alimento.,dilatação da panela e a desconexão com sua tampa.,consumo de gás desnecessário.,aumento da pressão interna e os riscos de explosão.,2020,130,CN,D,portuguese,"['D', 'C', 'B', 'E', 'A']"
QUESTÃO 131,"A nanotecnologia pode ser caracterizada quando os compostos estão na ordem de milionésimos de milímetros, como na utilização de nanomateriais catalíticos nos processos industriais. O uso desses materiais aumenta a eficiência da produção, consome menos energia e gera menores quantidades de resíduos. O sucesso dessa aplicação tecnológica muitas vezes está relacionado ao aumento da velocidade da reação química envolvida. O êxito da aplicação dessa tecnologia é por causa da realização de reações químicas que ocorrem em condições de",alta temperatura.,elevada energia de ativação.,maior superfície de contato.,excesso de reagentes.,alta pressão.,2020,131,CN,C,portuguese,"['B', 'E', 'D', 'C', 'A']"
QUESTÃO 132,"Os fones de ouvido tradicionais transmitem a música diretamente para os nossos ouvidos. Já os modelos dotados de tecnologia redutora de ruído, Cancelamento de Ruído, além de transmitirem música, também reduzem todo ruído inconsistente à nossa volta, como o barulho de turbinas de avião e aspiradores de pó. Os fones de ouvido Cancelamento de Ruído não reduzem realmente barulhos irregulares como discursos e choros de bebês. Mesmo assim, a supressão do ronco das turbinas do avião contribui para reduzir a, abre aspas, fadiga de ruído, fecha aspas, um cansaço persistente provocado pela exposição a um barulho alto por horas a fio. Esses aparelhos também permitem que nós ouçamos músicas ou assistamos a vídeos no trem ou no avião a um volume muito menor e mais seguro. A tecnologia redutora de ruído utilizada na produção de fones de ouvido baseia-se em qual fenômeno ondulatório?",Difração.,Polarização.,Reflexão.,Interferência.,Absorção.,2020,132,CN,D,portuguese,"['E', 'C', 'D', 'B', 'A']"
QUESTÃO 133,"Para garantir que produtos eletrônicos estejam armazenados de forma adequada antes da venda, algumas empresas utilizam cartões indicadores de umidade nas embalagens desses produtos. Alguns desses cartões contêm um sal de cobalto que muda de cor em presença de água, de acordo com a equação química: Descrição da equação química: Os reagentes CoCl2 (sólido azul) mais 6 H2O (gasoso) formam, em equilíbrio químico, o produto CoCl2.6H2O (sólido rosa) com um delta H (variação de entalpia) menor que zero. Como você procederia para reutilizar, num curto intervalo de tempo, um cartão que já estivesse com a coloração rosa?",Embrulharia em guardanapo de papel.,Envolveria com papel alumínio.,Borrifaria com spray de água.,Aqueceria com secador de cabelos.,Resfriaria no congelador.,2020,133,CN,D,portuguese,"['E', 'C', 'B', 'D', 'A']"
QUESTÃO 134,"Descrição da tirinha: Tirinha composta de três quadrinhos. No primeiro quadrinho, temos apresentada as pernas de um homem e um gato se aproximando delas. No segundo quadrinho, o gato está se esfregando nas pernas do homem e emite o seguinte som: PURRR. No terceiro quadrinho, temos apenas o gato com todos os pelos do corpo arrepiados, e no balão temos o pensamento dele: EU ODEIO ELETRICIDADE ESTÁTICA. Por qual motivo ocorre a eletrização ilustrada na tirinha?",Diminuição do número de prótons nos pelos do gato.,Movimentação de elétrons entre a calça e os pelos do gato.,Repulsão entre partículas elétricas da calça e dos pelos do gato.,Criação de novas partículas eletrizadas nos pelos do gato.,Troca de átomos entre a calça e os pelos do gato.,2020,134,CN,B,portuguese,"['B', 'D', 'E', 'C', 'A']"
QUESTÃO 135,"A enorme quantidade de resíduos gerados pelo consumo crescente da sociedade traz para a humanidade uma preocupação socioambiental, em especial pela quantidade de lixo produzido. Além da reciclagem e do reúso, pode-se melhorar ainda mais a qualidade de vida, substituindo polímeros convencionais por polímeros biodegradáveis. Esses polímeros têm grandes vantagens socioambientais em relação aos convencionais porque",são degradados em um tempo bastante menor que os convencionais.,não são tóxicos.,apresentam propriedades mecânicas semelhantes aos convencionais.,não precisam ser reciclados.,não causam poluição ambiental quando descartados.,2020,135,CN,A,portuguese,"['D', 'A', 'E', 'B', 'C']"
