question,body,A,B,C,D,E,year,question_number,test,answer,language,answer_order
QUESTION 62,"The spirituality of the Western Middle Ages,
eighth to thirteenth centuries

Since the twelfth century, Western Christianity had been
the challenge posed by profane culture - that of the
chivalric romances, but also the folk culture
of the peasants and also that of the townspeople, of a more juridical character
the ecclesiastical culture, whose vehicle was Latin.
Latin. Francis of Assisi changed the situation by proposing
his listeners a message that was accessible to all, and at the same time,
ennobling the vulgar language through its use in religion.
its use in religion.


The behavior of this religious man shows a
concern with the characteristics assumed by the
Church and social inequalities shared in his time by
shared in his time by",members of the Crusades.,medieval universities.,heretical movements.,feudal lords.,trade guilds.,2021,62,CH,C,english,"['C', 'E', 'B', 'A', 'D']"
QUESTION 63,"Why did Brazil remain one while
America split into several countries?

For Brazilian historian José Murilo de Carvalho,
in Brazil, part of society was much more cohesive
ideologically than the Spanish. Carvalho argues
that this was due to the Portuguese bureaucratic tradition.
""Portugal never allowed the creation of universities
in its colony"". On the other hand, in Spanish America,
between 1772 and 1872, 150,000 students graduated from local universities.
local universities. For Mexican historian Alfredo
Ávila Rueda, the universities in Spanish America
were mostly reactionary. In this sense, the
Mexican historian says he believes that the free circulation
of printed matter (newspapers, books and pamphlets) in Spanish
America, which was not allowed in Portuguese America
(the ban was only reversed in 1808), played a much more important
more important in the construction of regionalisms than
universities.

The points of view of the historians mentioned in the text
are divergent in relation to","control exercised by press groups in the
centralization of the administrative spheres.","role played by the media
in the development of literate nations.","place occupied by student associations in
strengthening student associations.","role played by educational institutions in
multiple identities.","abandonment suffered by teaching communities in the
political collectivities.",2021,63,CH,D,english,"['B', 'E', 'D', 'A', 'C']"
QUESTION 64,"TEXT 1

Macaulay emphasized the glorious event
represented by Parliament's struggle against Charles
for the political and religious freedom of the English people;
it signified the first confrontation between liberty and royal
tyranny, the first fight in favor of the Enlightenment and
and Liberalism.

TEXT 2

The English Revolution, like all revolutions,
was caused by the breakdown of the old society, and not
the wishes of the old bourgeoisie. In the 1640s,
peasants revolted against the enclosures, weavers
against the misery resulting from the depression and believers against the
the Antichrist in order to install Christ's kingdom on earth.

The conception of the English Revolution presented in Text
2 differs from that of Text 1 by highlighting the existence of",homogeneity of religious struggles.,uniqueness of historical approaches.,plurality of social demands.,superficiality of political interests.,superiority of economic aspects.,2021,64,CH,C,english,"['B', 'C', 'A', 'D', 'E']"
QUESTION 65,"The big companies would certainly be,
representation of an exercise of power, given the degree of
autonomy of action. What we want to
to emphasize is the idea of enclaves: industrial plants that
establish scarce relations with their surroundings, but
influence the extra-local economy.

What kind of action companies take reflects the form of
territorialization of industrial production presented in the
text?",Promotion of community events.,Incorporation of traditional knowledge.,Importing skilled labor.,Creation of workers' villages.,Recovering degraded areas.,2021,65,CH,C,english,"['B', 'D', 'E', 'A', 'C']"
QUESTION 66,"Since 2009, Rio's port area has been undergoing
major transformations carried out as part of the
urban operation known as Porto
Porto Maravilha. An important part of the attempt to turn
Rio de Janeiro into an international services hub, urban
urban ""revitalization"" was supposed to leave behind a geographical
geographical landscape that was still reminiscent of the city
century to make room instead for the installation of modern commercial towers
the installation of modern commercial towers
spaces for consumption and leisure and around a hundred thousand new residents.
residents, a new socio-spatial configuration capable of
Rio de Janeiro's port area to the level of the waterfronts of
of the waterfronts of Baltimore, Barcelona and Buenos Aires.

The urban interventions described derive from a socio-spatial
socio-spatial process that seeks to",democratization of popular housing.,prioritizing participatory management.,curbing speculation in the real estate market.,valuing traditional functions.,"intensified participation in global competitiveness
competitiveness.",2021,66,CH,E,english,"['C', 'E', 'B', 'D', 'A']"
QUESTION 67,"Brazil's industrialization in the face of the new
division of labor

Brazil's industry has been very little involved in
new technologies anchored in microelectronics
microelectronics, capable of increasing national
sustained increase in national productivity. The engines
of national growth for decades have been the groups
related to agro-industrial commodities and industry
representative of the old Fordist pattern of production,
the latter also limited by the low potential
potential to unleash technological innovations capable of
to provide a sustained increase in productivity.

One effect of this scenario for Brazilian society has been
been",a return to economic nationalization.,subordination to global flows.,cheapening the basic food basket.,encouraging modernization policy.,increasing consumer power.,2021,67,CH,B,english,"['B', 'D', 'A', 'E', 'C']"
QUESTION 68,"Conflicts over land use in the mineral Amazon

Mining activities have created conflicts
with extractivists, quilombolas, small farmers,
riverine communities, artisanal fishermen and indigenous peoples. In general
These people have generally found it very difficult to
reproduce their territorial dynamics after the
of mining activity, not always with recognition
of the impact on their territory by the state and the company,
without any kind of economic compensation.
In other cases, not even economic compensation has
been able to prevent the fraying of social relations
of these groups, who suffer from the abrupt reconstruction of
their identities and territorial dynamics.

The text presents a relationship between economic activity
and social organization marked by",breaking local ties.,establishing agroecological practices.,lack of financial investment.,lack of cultural incentives.,enriching local communities.,2021,68,CH,A,english,"['B', 'D', 'C', 'A', 'E']"
QUESTION 69,"A Thousand Plateaus, Gilles Deleuze and Felix Guattari

By majority, we don't mean a
quantity, but the determination of a state or
a pattern in relation to which both larger and smaller quantities
quantities are said to be a minority.
Majority means a state of domination. It is in this sense
that women, children and even animals are
minority.

In the text, the characterization of a minority stems from the
existence of",valuations of symmetrical connections.,relationships of an arbitrary nature.,threats of social extinction.,hierarchies of biological origin.,state incentive policies.,2021,69,CH,B,english,"['D', 'C', 'A', 'E', 'B']"
QUESTION 70,"The situation of the working class in England,
Friedrich Engels

At the same time, thanks to the
I had to observe the middle class, your adversary,
I quickly concluded that you were right, absolutely right,
not to expect any help from them. Their interests
are diametrically opposed to yours, even if it
incessantly tries to claim the opposite and wants to persuade you
to persuade you that she feels the greatest sympathy for your fate.
But her actions belie her words.

In the text, the author presents ethical guidelines that
correspond to",concept of class struggle.,domains of commodity fetishism.,paradigms of the inquiry process.,the foundation of the idea of surplus value.,fundamentals of the scientific method.,2021,70,CH,A,english,"['A', 'E', 'D', 'B', 'C']"
QUESTION 71,"Indigenous technologies: splendor and capture

It was these Xavante scientists who clarified
the mysteries of seed germination.
They had the knowledge to break dormancy.
Fire was fundamental for many; for others, the way to
the way to awakening was through the digestive system
of wild animals. ""This plant is born after
we hunt with fire, they said, this one
another when the tapir shits the seed, that one needs to be
to be eaten by the wolf"". Combining the knowledge of
scientists from the village and the city, this area of the Cerrado
has been completely recovered.

In the text, the socio-spatial relationship of the indigenous people highlights
the importance of",cattle breeding for genetic improvement.,agricultural practice for national logistics.,commercial reforestation for organic production.,traditional knowledge for environmental conservation.,growing vegetables for urban consumption.,2021,71,CH,D,english,"['D', 'A', 'E', 'C', 'B']"
QUESTION 72,"From the earliest days of the formation of the earth's crust
to the present day, the rocks formed have been
continuously destroyed. The products resulting from the
destruction are transported by water, wind and ice
and ice all over the Earth's surface, driven by heat and gravity.
gravity. Once the transport energy has ceased, they are
deposited in the lower regions of the crust and can
form rocky packages.

The transformations on the Earth's surface, as
described in the text, make up the following
geomorphological process:",Biological weathering.,Sedimentary cycle.,Basaltic spill.,Surface compaction.,Seismic instability.,2021,72,CH,B,english,"['C', 'A', 'D', 'E', 'B']"
QUESTION 73,"Social participation in urban planning and management
management has gained momentum since the
Statute (Law number 10.257/2001), which established
conditions for drawing up participatory
master plans, which are instruments that induce
urban expansion and land-use planning
which, in principle, should seek to represent the
interests of the various segments of society.
However, there is a notorious limit to the representation of the
interests of the less favored social strata
in this process. This course must be corrected and
continue to look for mechanisms to include the
interests of society as a whole.

Which measure promotes the social participation described in the
text?",Strengthening neighborhood associations.,Reducing municipal taxes.,Privatization of public spaces.,Increase in the value of gated communities.,Densification of commercial areas.,2021,73,CH,A,english,"['E', 'A', 'B', 'D', 'C']"
QUESTION 74,"When Getúlio Vargas committed suicide in August
1954, the country seemed on the brink of chaos. Caught up in a
crisis, the old leader preferred a bullet in the chest
to the humiliation of accepting another deposition,
like the one he had suffered in October 1945. However, contrary
contrary to what his enemies imagined, the sound of the
was not followed by the silence that surrounds defeat.
The event analyzed in the text had the following repercussions
immediate repercussions on national politics",military intervention.,anti-communist campaign.,popular reaction.,democratic opening.,opposition radicalization.,2021,74,CH,C,english,"['B', 'D', 'A', 'C', 'E']"
QUESTION 75,"History of gypsies in Brazil

I, Dom João, by the grace of God, make known to
Your Grace that it has pleased me to banish to this city
several gypsies - men, women and children - because of
their scandalous behavior in this kingdom. They were
ordered to sail on various ships bound for this
port, and since I have recently forbidden the use of
their customary language, I order Your Grace to comply with
that law under threat of penalties, not allowing them to
to teach that language to their children, so that from now on their
henceforth its use disappears.

The order issued by the Portuguese Crown to its American colony in 1718
colony, in 1718, presented a treatment of cultural
cultural identity based on",avoid foreign involvement in the local economy.,converting unfaithful groups to the official religion.,suppress divergent forms of social interaction.,"control the artistic manifestations of
communities.",repress individuals engaged in nativist revolts.,2021,75,CH,C,english,"['C', 'A', 'B', 'E', 'D']"
QUESTION 76,"Refugees in Brazil: reflections on the local integration process
integration process

The category of refugee carries with it the notions of
of transience, temporariness and temporality.
Refugees are located between the country of origin and the country of destination.
country of destination. As they move between the two universes,
occupy a marginal position, both in terms of identity
- based on their lack of full belonging as members of the receiving
members of the receiving community and in the bonds
codes shared with the community of origin - and in legal terms.
of origin - and in legal terms, as they no longer
no longer exercise, at least temporarily, the status of citizens in the
of citizens in the country of origin and carry the status of
refugees in the receiving country.

The transience of refugees in Brazil,
as discussed in the text, is caused by the association",cultural uprooting and legal insecurity.,financial instability and economic crises.,social ascension and state bureaucracy.,professional disqualification and police action.,ethnic miscegenation and border boundaries.,2021,76,CH,A,english,"['E', 'D', 'A', 'C', 'B']"
QUESTION 77,"Women naturalists rarely featured in the race
to get to know exotic lands. In the nineteenth century,
women like Lady Charlotte Canning eventually
collected botanical specimens, but almost always in the
role of colonial wives, traveling to places where their husbands took them
their husbands took them, not in pursuit of their own scientific
their own scientific projects.

In the context of the nineteenth century, women's relationship
with the scientific field, described in the text, is representative
of",incorporation of social stratifications.,overcoming patriarchal thinking.,replacing domestic activities.,affirmation of gender equality.,transformation of leisure spaces.,2021,77,CH,A,english,"['D', 'C', 'E', 'A', 'B']"
QUESTION 78,"The ideology of industrial society
Herbert Marcuse

In the most highly developed sectors of
contemporary society, the transplantation of social
needs is so effective that the difference between them seems purely theoretical.
between them seems purely theoretical. Creatures
recognize themselves in their goods; they find their soul
in their cars, their houses, their kitchen utensils.
utensils.

The text indicates that, in capitalism, the satisfaction of personal
desires is influenced by",subjective mechanisms of identification.,rationalized repressions of narcissism.,collective organizational requirements.,controlled consumer incentives.,state dissemination policies.,2021,78,CH,A,english,"['D', 'E', 'C', 'B', 'A']"
QUESTION 79,"People's lives are changing just as quickly
as the city reproduces itself. The place of celebration
almost disappear; the number of children playing in the streets
children's games in the streets diminishes - children are hardly
children are hardly seen; pieces of the city are sold on the market as merchandise
trees are destroyed, squares are turned into concrete.
transformed into concrete. On the other hand, the inhabitants
seem to lose their own references in the city.
The image of a big city today is so mutant
that it resembles that of a large crane.
massive presence of cranes, crushers and concrete mixers
give us the limit of the process of daily transformation to which the city is subjected.
to which the city is subjected.

In the context of large Brazilian cities, the situation
presented in the text is occurring as a consequence
of",maintaining social interaction.,relaxation of the rules of political participation.,preserving the essence of public space.,altering the organization of the geographical landscape.,expansion of environmental control standards.,2021,79,CH,D,english,"['A', 'D', 'B', 'E', 'C']"
QUESTION 80,"In the Brazilian semi-arid region, the sertanejo has developed a detailed
detailed acuity for observing phenomena,
phenomena witnessed in nature over time, especially for
weather and climate forecasting, using the position of the stars, constellations
the position of the stars, constellations
and clouds. According to the sertanejos, the season will
be rainy when the first full moon of January
""comes out red, behind a bar of clouds"", but
""if it appears silver, it's a sign of drought"".

The text exposes the production of knowledge that is
is constituted by",denial of traditions.,perceptual experience.,standardization of cultures.,scientific technique.,standardization of information.,2021,80,CH,B,english,"['C', 'B', 'D', 'A', 'E']"
QUESTION 81,"Brave new cattle, Zé Ramalho

You who are part of this mass
Who pass the projects of the future
It's so hard to have to walk
And giving much more than receiving
It's, Ô, Ô, cattle life
Marked people
Yeah, happy people!
Which collective behavior is criticized in the excerpt from the
lyrics of the song released in 1979?",Electoral dissatisfaction.,Religious altruism.,Autocontrole moral.,Political activism.,Social passivity.,2021,81,CH,E,english,"['E', 'C', 'D', 'A', 'B']"
QUESTION 82,"TEXT 1

In 2016, 44.7 million tons of electronic waste were generated, an increase of 8 percent.
of electronic waste was generated, an increase of 8 percent
compared to 2014. Experts predicted a
further growth of 17 percent, to 52.2 million
tons by 2021.
TEXT 2

There are also those who deliberately export
to Ghana. It's more expensive to recycle
waste in the industrialized world, where there are even
resources and technology. A much more
business is to sell the e-waste to local dealers,
who import it on the grounds that it is used material.
The dealers then sell the junk to young people in the
or elsewhere, who dismantle it and extract the copper wires.
copper wire. These are melted down in open-air fireplaces,
polluting the air and often directly intoxicating the young people themselves.
themselves.

In the context of environmental discussions, the practices
practices described in the texts reflect a pattern of relationships
derived from:",State customs protectionism.,International division of labor.,Sustainable economic design.,Toyotism business management.,Full exercise of citizenship.,2021,82,CH,B,english,"['E', 'B', 'D', 'C', 'A']"
QUESTION 83,"United Nations World Report on
Water Resources Development

Fair prices and water use permits must
adequately ensure that water withdrawals, as well as effluent
that water withdrawals, as well as effluent returns, maintain
efficient and environmentally sustainable operations
adaptable to the peculiarities and needs
of industry and large-scale irrigation, as well as
small-scale agriculture and subsistence
activities.

Considering the debate on water security, the
proposal presented in the text is based on",monitoring urban supply.,equitable distribution of supply.,rationing of river capacity.,generation of recyclable products.,gradual soil revitalization.,2021,83,CH,B,english,"['B', 'A', 'C', 'E', 'D']"
QUESTION 84,"The abolition of the Brazilian slave trade

During the years 1854-55, the Brazilian government -
through its diplomatic representation in London
- and the English free-traders - in the columns of the
Daily News and in the House of Commons - increased
pressure for the repeal of the Aberdeen Act. The British
government, however, still feared that without a satisfactory Anglo-Brazilian
without a satisfactory Anglo-Brazilian treaty to replace it.
there would be nothing to stop the Brazilians from one day returning to their
their old ways.

The diplomatic tensions expressed in the text indicate Britain's
British interest in",promote the family business.,share maritime business.,establish conciliatory jurisdiction.,maintain the commercial ban.,to promote hygienic policies.,2021,84,CH,D,english,"['E', 'B', 'A', 'D', 'C']"
QUESTION 85,"Famous for being the town's widow charmer
town of Cabaceiras, in Paraíba, Zé de Sila is a storyteller who
storyteller similar to the character Chicó, from Auto da
Compadecida. He vehemently argues that his grandmother's
that his grandmother's prayer was more supportive of the rain. ""When I was little and
and it rained here, I would help my grandmother by putting the dishes
in the yard to reduce the wind. She would
and prayed for the rain to last longer,"" says Zé de Sila.

By highlighting popular expressions and experiences from
everyday life, the text mobilizes the following aspects of regional
regional diversity:",Affective alliances connected to the marriage ritual.,"Literary arguments linked to environmental catastrophes
disasters.",Theatrical manifestations linked to political imagery.,Mystical practices associated with cultural heritage.,"Film narratives related to bad weather
weather.",2021,85,CH,D,english,"['A', 'E', 'C', 'B', 'D']"
QUESTION 86,"New technologies in work processes:
effects of productive restructuring


The use of new technologies involves assimilating
a corporate culture in which there is integration
between proposals for technological modernization and
rationalization. The use of new technologies
is not always just a technical process
presupposes a new orientation in the control of capital,
in the production process and in the qualification of the workforce.
Of the various effects that have arisen from this orientation, outsourcing
outsourcing, precariousness and flexibilization appear
the flexible paradigm, replacing the
paradigm, replacing the Taylorist-Fordist model.

The use of new technologies related to corporate
control is criticized in the text because of the",operationalization of the work task.,weakening of labor relations.,application of scientific knowledge.,training for self-employed professionals.,hierarchization of executive positions.,2021,86,CH,B,english,"['A', 'C', 'E', 'B', 'D']"
QUESTION 87,"The simple desire to check
after work is bad for your
health - and that of your family

Your work shift is over, you're home and it's
it's time for family dinner. But instead of relaxing, you
start thinking about the possibility that you've received some
important message in your work email or in the company
group. Immediately, you become
distant. Moments later, with a few taps on the screen
screen, you're back at work.
Dinner and family have taken a back seat.

The text indicates practices in everyday work relationships
that cause the individual to",elevation of bureaucratic steps.,expansion of extra activities.,release from domestic duties.,protection of privacy.,diversification of recreational leisure.,2021,87,CH,B,english,"['C', 'B', 'E', 'A', 'D']"
QUESTION 88,"Capital in the 21st Century, Thomas Piketty

When the rate of return on capital
the growth rate of the economy,
by logic, inherited wealth increases faster than income and production.
than income and production. It is then enough for the heirs to
save a limited part of the income from their capital for it to
grow faster than the economy as a whole.
economy as a whole. Under these conditions, it is almost inevitable that
inherited wealth exceeds the wealth built up during
a lifetime of work, and that the concentration of capital
reach very high levels.

Considering the principles that legitimize
liberal democracies, the economic logic described in the
text weakens",financial gain.,effectiveness of legislation.,market efficiency.,ideology of merit.,birthright.,2021,88,CH,D,english,"['D', 'C', 'E', 'A', 'B']"
